iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations_per_hundred,people_vaccinated_per_hundred,CFR
QAT,Asia,Qatar,2020-12-29,143428,206,245,1, , ,.170817413615194
QAT,Asia,Qatar,2020-12-30,143621,193,245,0, , ,.170587866676879
QAT,Asia,Qatar,2020-12-31,143834,213,245,0, , ,.170335247577068
QAT,Asia,Qatar,2021-01-01,144042,208,245,0, , ,.170089279515697
QAT,Asia,Qatar,2021-01-02,144240,198,245,0, , ,.169855795895729
QAT,Asia,Qatar,2021-01-03,144437,197,245,0, , ,.169624126781919
QAT,Asia,Qatar,2021-01-04,144644,207,245,0, , ,.169381377727386
QAT,Asia,Qatar,2021-01-05,144852,208,245,0, , ,.169138154806285
QAT,Asia,Qatar,2021-01-06,145061,209,245,0, , ,.168894465087101
QAT,Asia,Qatar,2021-01-07,145271,210,245,0, , ,.168650315617019
QAT,Asia,Qatar,2021-01-08,145466,195,246,1, , ,.169111682455007
QAT,Asia,Qatar,2021-01-09,145672,206,246,0, , ,.168872535559339
QAT,Asia,Qatar,2021-01-10,145865,193,246,0, , ,.168649093339732
QAT,Asia,Qatar,2021-01-11,146068,203,246,0, , ,.168414710956541
QAT,Asia,Qatar,2021-01-12,146279,211,246,0, , ,.168171781321994
QAT,Asia,Qatar,2021-01-13,146480,201,246,0, , ,.16794101583834
QAT,Asia,Qatar,2021-01-14,146689,209,246,0, , ,.167701736326514
QAT,Asia,Qatar,2021-01-15,146885,196,246,0, , ,.167477958947476
QAT,Asia,Qatar,2021-01-16,147089,204,246,0, , ,.167245681186221
QAT,Asia,Qatar,2021-01-17,147277,188,246,0, , ,.167032191041371
QAT,Asia,Qatar,2021-01-18,147504,227,248,2, , ,.168131033734678
QAT,Asia,Qatar,2021-01-19,147729,225,248,0, , ,.167874960231234
QAT,Asia,Qatar,2021-01-20,148000,271,248,0, , ,.167567567567568
QAT,Asia,Qatar,2021-01-21,148258,258,248,0, , ,.167275964872047
QAT,Asia,Qatar,2021-01-22,148521,263,248,0, , ,.166979753704863
QAT,Asia,Qatar,2021-01-23,148772,251,248,0, , ,.166698034576399
QAT,Asia,Qatar,2021-01-24,149019,247,248,0, , ,.166421731457063
QAT,Asia,Qatar,2021-01-25,149296,277,248,0, , ,.166112956810631
QAT,Asia,Qatar,2021-01-26,149595,299,248,0, , ,.1657809418764
QAT,Asia,Qatar,2021-01-27,149933,338,248,0, , ,.1654072152228
QAT,Asia,Qatar,2021-01-28,150280,347,248,0,1.74, ,.165025286132553
QAT,Asia,Qatar,2021-01-29,150621,341,248,0, , ,.164651675397189
QAT,Asia,Qatar,2021-01-30,150984,363,248,0, , ,.164255815185715
QAT,Asia,Qatar,2021-01-31,151335,351,248,0, , ,.163874847193313
QAT,Asia,Qatar,2021-02-01,151720,385,249,1, , ,.164118112312154
QAT,Asia,Qatar,2021-02-02,152095,375,249,0, , ,.163713468555837
QAT,Asia,Qatar,2021-02-03,152491,396,249,0, , ,.163288325212636
QAT,Asia,Qatar,2021-02-04,152898,407,249,0, , ,.162853667150649
QAT,Asia,Qatar,2021-02-05,153296,398,250,1, , ,.163083185471245
QAT,Asia,Qatar,2021-02-06,153690,394,250,0, , ,.162665105081658
QAT,Asia,Qatar,2021-02-07,154098,408,250,0, , ,.162234422250775
QAT,Asia,Qatar,2021-02-08,154525,427,251,1, , ,.162433263226015
QAT,Asia,Qatar,2021-02-09,155002,477,253,2, , ,.16322370033935
QAT,Asia,Qatar,2021-02-10,155453,451,253,0, , ,.162750155995703
QAT,Asia,Qatar,2021-02-11,155901,448,254,1, , ,.162923906838314
QAT,Asia,Qatar,2021-02-12,156351,450,254,0, , ,.162454989095049
QAT,Asia,Qatar,2021-02-13,156804,453,255,1, , ,.162623402464223
QAT,Asia,Qatar,2021-02-14,157244,440,255,0, , ,.162168349825749
QAT,Asia,Qatar,2021-02-15,158132,888,255,0, , ,.161257683454329
QAT,Asia,Qatar,2021-02-16,158138,6,256,1, , ,.161883924167499
QAT,Asia,Qatar,2021-02-17,158591,453,256,0, ,3.47,.161421518245045
QAT,Asia,Qatar,2021-02-18,159053,462,256,0,4.86, ,.1609526384287
QAT,Asia,Qatar,2021-02-19,159518,465,256,0, , ,.160483456412442
QAT,Asia,Qatar,2021-02-20,159967,449,256,0, , ,.160033006807654
QAT,Asia,Qatar,2021-02-21,160426,459,256,0, , ,.159575131213145
QAT,Asia,Qatar,2021-02-22,160889,463,257,1, , ,.159737458744849
QAT,Asia,Qatar,2021-02-23,161344,455,257,0, , ,.159286989289964
QAT,Asia,Qatar,2021-02-24,161803,459,257,0, , ,.158835126666378
QAT,Asia,Qatar,2021-02-25,162268,465,257,0, , ,.158379964010156
QAT,Asia,Qatar,2021-02-26,162737,469,257,0, , ,.157923520772781
QAT,Asia,Qatar,2021-02-27,163197,460,257,0, , ,.157478385019332
QAT,Asia,Qatar,2021-02-28,163664,467,258,1, , ,.157640043014957
QAT,Asia,Qatar,2021-03-01,164137,473,259,1, , ,.157795012702803
QAT,Asia,Qatar,2021-03-02,164600,463,259,0, , ,.157351154313487
QAT,Asia,Qatar,2021-03-03,165071,471,260,1, , ,.157507981414058
QAT,Asia,Qatar,2021-03-04,165546,475,260,0, , ,.157056044845541
QAT,Asia,Qatar,2021-03-05,166015,469,261,1, , ,.157214709514201
QAT,Asia,Qatar,2021-03-06,166475,460,262,1, , ,.157380988136357
QAT,Asia,Qatar,2021-03-07,166949,474,262,0,11.35, ,.156934153543897
QAT,Asia,Qatar,2021-03-08,167417,468,263,1, , ,.157092768356857
QAT,Asia,Qatar,2021-03-09,167888,471,264,1, , ,.157247688935481
QAT,Asia,Qatar,2021-03-10,168361,473,264,0,13.19, ,.156805911107679
QAT,Asia,Qatar,2021-03-11,168829,468,264,0, , ,.156371239538231
QAT,Asia,Qatar,2021-03-12,169284,455,265,1, , ,.156541669620283
QAT,Asia,Qatar,2021-03-13,169767,483,265,0, , ,.156096296688991
QAT,Asia,Qatar,2021-03-14,170252,485,266,1, , ,.156238986913516
QAT,Asia,Qatar,2021-03-15,170733,481,267,1, , ,.156384530231414
QAT,Asia,Qatar,2021-03-16,171212,479,268,1,17.7, ,.156531084269794
QAT,Asia,Qatar,2021-03-17,171701,489,270,2, , ,.157250103377383
QAT,Asia,Qatar,2021-03-18,172200,499,270,0, , ,.156794425087108
QAT,Asia,Qatar,2021-03-19,172697,497,271,1, , ,.156922239529349
QAT,Asia,Qatar,2021-03-20,173206,509,272,1, , ,.157038439776913
QAT,Asia,Qatar,2021-03-21,173709,503,273,1,20.64, ,.157159387251092
QAT,Asia,Qatar,2021-03-22,174228,519,274,1,21.37, ,.157265192735955
QAT,Asia,Qatar,2021-03-23,174762,534,275,1,22.13, ,.157356862475824
QAT,Asia,Qatar,2021-03-24,175332,570,278,3,22.85, ,.158556338831474
QAT,Asia,Qatar,2021-03-25,175919,587,281,3,23.58, ,.159732604209892
QAT,Asia,Qatar,2021-03-26,176521,602,282,1,24.36, ,.159754363503492
QAT,Asia,Qatar,2021-03-27,177135,614,284,2,25.03, ,.160329692042792
QAT,Asia,Qatar,2021-03-28,177774,639,284,0,25.7, ,.159753394759639
QAT,Asia,Qatar,2021-03-29,178464,690,286,2,26.56, ,.16025641025641
QAT,Asia,Qatar,2021-03-30,179184,720,289,3,27.44, ,.161286722028753
QAT,Asia,Qatar,2021-03-31,179964,780,291,2,28.34, ,.16169900646796
QAT,Asia,Qatar,2021-04-01,180804,840,295,4,29.23, ,.163160107077277
QAT,Asia,Qatar,2021-04-02,181678,874,298,3,30.1, ,.164026464404056
QAT,Asia,Qatar,2021-04-03,182548,870,301,3,30.86, ,.164888139010014
QAT,Asia,Qatar,2021-04-04,183424,876,303,2,31.62, ,.165191032798325
QAT,Asia,Qatar,2021-04-05,184334,910,306,3,32.45, ,.166003016263956
QAT,Asia,Qatar,2021-04-06,185261,927,312,6,33.38, ,.1684110525151
QAT,Asia,Qatar,2021-04-07,186201,940,320,8,34.28, ,.171857293999495
QAT,Asia,Qatar,2021-04-08,187150,949,322,2,35.15, ,.172054501736575
QAT,Asia,Qatar,2021-04-09,188100,950,324,2,36.15, ,.172248803827751
QAT,Asia,Qatar,2021-04-10,189064,964,331,7,36.87, ,.175072991156434
QAT,Asia,Qatar,2021-04-11,190025,961,333,2,37.48, ,.175240099986844
QAT,Asia,Qatar,2021-04-12,190998,973,335,2,38.34, ,.175394506748762
QAT,Asia,Qatar,2021-04-13,191979,981,340,5,39.28, ,.177102703941577
QAT,Asia,Qatar,2021-04-14,192963,984,348,8,40.24, ,.180345454828128
QAT,Asia,Qatar,2021-04-15,193952,989,357,9,41.07, ,.184066160699555
QAT,Asia,Qatar,2021-04-16,194930,978,367,10,41.99, ,.188272713281691
QAT,Asia,Qatar,2021-04-17,195757,827,376,9,42.52, ,.192074868331656
QAT,Asia,Qatar,2021-04-18,196580,823,382,6,43.33, ,.194322921965612
QAT,Asia,Qatar,2021-04-19,197476,896,386,4,44.13, ,.195466790901173
QAT,Asia,Qatar,2021-04-20,198361,885,391,5,45, ,.1971153603783
QAT,Asia,Qatar,2021-04-21,199180,819,400,9,45.85, ,.200823375840948
QAT,Asia,Qatar,2021-04-22,199980,800,407,7,46.7, ,.203520352035204
QAT,Asia,Qatar,2021-04-23,200778,798,413,6,47.64, ,.205699827670362
QAT,Asia,Qatar,2021-04-24,201496,718,418,5,48.41, ,.207448286814627
QAT,Asia,Qatar,2021-04-25,202201,705,428,10,49.14, ,.211670565427471
QAT,Asia,Qatar,2021-04-26,202904,703,437,9,50.08, ,.21537278713086
QAT,Asia,Qatar,2021-04-27,203599,695,441,4,51.01, ,.216602242643628
QAT,Asia,Qatar,2021-04-28,204289,690,445,4,51.95, ,.217828664294211
QAT,Asia,Qatar,2021-04-29,204976,687,450,5,52.99,33.74,.219537897119663
QAT,Asia,Qatar,2021-04-30,205652,676,458,8,54.01,34.35,.222706319413378
QAT,Asia,Qatar,2021-05-01,206302,650,465,7,54.81,34.8,.225397717908697
QAT,Asia,Qatar,2021-05-02,206948,646,472,7,55.67,35.3,.228076618280921
QAT,Asia,Qatar,2021-05-03,207592,644,480,8,56.76,35.8,.231222783151567
QAT,Asia,Qatar,2021-05-04,208232,640,483,3,58,36.35,.231952821852549
QAT,Asia,Qatar,2021-05-05,208877,645,489,6,59.07,36.94,.234109068973606
QAT,Asia,Qatar,2021-05-06,209470,593,493,4,60.13,37.5,.235355898219315
QAT,Asia,Qatar,2021-05-07,210070,600,496,3,61.18,38.01,.236111772266387
QAT,Asia,Qatar,2021-05-08,210603,533,502,6,62.03,38.31,.238363176213064
QAT,Asia,Qatar,2021-05-09,210992,389,508,6,62.94,38.73,.240767422461515
QAT,Asia,Qatar,2021-05-10,211389,397,512,4,64.03,39.12,.242207494240476
QAT,Asia,Qatar,2021-05-11,211732,343,516,4,65.12,39.49,.24370430544273
QAT,Asia,Qatar,2021-05-12,212124,392,519,3,66.35,39.91,.244668212932059
QAT,Asia,Qatar,2021-05-13,212423,299,522,3,67.5,40.27,.245736102022851
QAT,Asia,Qatar,2021-05-14,212667,244,524,2,68.61,40.57,.246394598127589
QAT,Asia,Qatar,2021-05-15,212927,260,526,2,69.49,40.88,.247033020706627
QAT,Asia,Qatar,2021-05-16,213183,256,530,4,70.65,41.33,.248612694257985
QAT,Asia,Qatar,2021-05-17,213485,302,532,2,71.96,41.89,.24919783591353
QAT,Asia,Qatar,2021-05-18,213855,370,536,4,73.24,42.41,.250637113932337
QAT,Asia,Qatar,2021-05-19,214150,295,538,2,74.65,43.05,.251225776325006
QAT,Asia,Qatar,2021-05-20,214463,313,539,1,76.04,43.8,.251325403449546
QAT,Asia,Qatar,2021-05-21,214830,367,541,2,77.53,44.73,.251827026020574
QAT,Asia,Qatar,2021-05-22,215160,330,543,2, , ,.252370329057446
QAT,Asia,Qatar,2021-05-23,215443,283,544,1,79.6,45.86,.252502982227318
QAT,Asia,Qatar,2021-05-24,215742,299,547,3,80.85,46.58,.253543584466631
QAT,Asia,Qatar,2021-05-25,216091,349,549,2,82.11,47.26,.254059632284547
QAT,Asia,Qatar,2021-05-26,216397,306,552,3,83.41,47.95,.255086715619902
QAT,Asia,Qatar,2021-05-27,216683,286,552,0,84.72,48.62,.254750026536461
QAT,Asia,Qatar,2021-05-28,216885,202,552,0,85.93,49.29,.254512760218549
QAT,Asia,Qatar,2021-05-29,217041,156,554,2,86.48,49.64,.255251311964099
QAT,Asia,Qatar,2021-05-30,217230,189,554,0, , ,.255029231689914
URY,South America,Uruguay,2020-03-13,4,4, , , , , 
URY,South America,Uruguay,2020-03-14,6,2, , , , , 
URY,South America,Uruguay,2020-03-15,8,2, , , , , 
URY,South America,Uruguay,2020-03-16,29,21, , , , , 
URY,South America,Uruguay,2020-03-17,50,21, , , , , 
URY,South America,Uruguay,2020-03-18,79,29, , , , , 
URY,South America,Uruguay,2020-03-19,94,15, , , , , 
URY,South America,Uruguay,2020-03-20,110,16, , , , , 
URY,South America,Uruguay,2020-03-21,135,25, , , , , 
URY,South America,Uruguay,2020-03-22,158,23, , , , , 
URY,South America,Uruguay,2020-03-23,162,4, , , , , 
URY,South America,Uruguay,2020-03-24,189,27, , , , , 
URY,South America,Uruguay,2020-03-25,217,28, , , , , 
URY,South America,Uruguay,2020-03-26,238,21, , , , , 
URY,South America,Uruguay,2020-03-27,274,36, , , , , 
URY,South America,Uruguay,2020-03-28,303,29,1,1, , ,.33003300330033
URY,South America,Uruguay,2020-03-29,309,6,1,0, , ,.323624595469256
URY,South America,Uruguay,2020-03-30,320,11,1,0, , ,.3125
URY,South America,Uruguay,2020-03-31,338,18,1,0, , ,.29585798816568
URY,South America,Uruguay,2020-04-01,350,12,2,1, , ,.571428571428571
URY,South America,Uruguay,2020-04-02,369,19,4,2, , ,1.0840108401084
URY,South America,Uruguay,2020-04-03,386,17,4,0, , ,1.03626943005181
URY,South America,Uruguay,2020-04-04,400,14,5,1, , ,1.25
URY,South America,Uruguay,2020-04-05,406,6,6,1, , ,1.47783251231527
URY,South America,Uruguay,2020-04-06,415,9,6,0, , ,1.44578313253012
URY,South America,Uruguay,2020-04-07,424,9,7,1, , ,1.65094339622642
URY,South America,Uruguay,2020-04-08,456,32,7,0, , ,1.53508771929825
URY,South America,Uruguay,2020-04-09,473,17,7,0, , ,1.47991543340381
URY,South America,Uruguay,2020-04-10,494,21,7,0, , ,1.417004048583
URY,South America,Uruguay,2020-04-11,501,7,7,0, , ,1.39720558882236
URY,South America,Uruguay,2020-04-12,480,-21,7,0, , ,1.45833333333333
URY,South America,Uruguay,2020-04-13,483,3,8,1, , ,1.65631469979296
URY,South America,Uruguay,2020-04-14,492,9,8,0, , ,1.6260162601626
URY,South America,Uruguay,2020-04-15,493,1,9,1, , ,1.82555780933063
URY,South America,Uruguay,2020-04-16,502,9,9,0, , ,1.79282868525896
URY,South America,Uruguay,2020-04-17,508,6,9,0, , ,1.77165354330709
URY,South America,Uruguay,2020-04-18,517,9,9,0, , ,1.74081237911025
URY,South America,Uruguay,2020-04-19,528,11,10,1, , ,1.89393939393939
URY,South America,Uruguay,2020-04-20,535,7,10,0, , ,1.86915887850467
URY,South America,Uruguay,2020-04-21,543,8,12,2, , ,2.20994475138122
URY,South America,Uruguay,2020-04-22,549,6,12,0, , ,2.18579234972678
URY,South America,Uruguay,2020-04-23,557,8,12,0, , ,2.15439856373429
URY,South America,Uruguay,2020-04-24,563,6,12,0, , ,2.13143872113677
URY,South America,Uruguay,2020-04-25,596,33,14,2, , ,2.3489932885906
URY,South America,Uruguay,2020-04-26,606,10,15,1, , ,2.47524752475248
URY,South America,Uruguay,2020-04-27,620,14,15,0, , ,2.41935483870968
URY,South America,Uruguay,2020-04-28,625,5,15,0, , ,2.4
URY,South America,Uruguay,2020-04-29,630,5,15,0, , ,2.38095238095238
URY,South America,Uruguay,2020-04-30,643,13,17,2, , ,2.64385692068429
URY,South America,Uruguay,2020-05-01,648,5,17,0, , ,2.62345679012346
URY,South America,Uruguay,2020-05-02,652,4,17,0, , ,2.60736196319018
URY,South America,Uruguay,2020-05-03,655,3,17,0, , ,2.59541984732824
URY,South America,Uruguay,2020-05-04,657,2,17,0, , ,2.58751902587519
URY,South America,Uruguay,2020-05-05,670,13,17,0, , ,2.53731343283582
URY,South America,Uruguay,2020-05-06,673,3,17,0, , ,2.5260029717682
URY,South America,Uruguay,2020-05-07,684,11,17,0, , ,2.48538011695906
URY,South America,Uruguay,2020-05-08,694,10,18,1, , ,2.59365994236311
URY,South America,Uruguay,2020-05-09,702,8,18,0, , ,2.56410256410256
URY,South America,Uruguay,2020-05-10,707,5,19,1, , ,2.68741159830269
URY,South America,Uruguay,2020-05-11,711,4,19,0, , ,2.67229254571027
URY,South America,Uruguay,2020-05-12,717,6,19,0, , ,2.64993026499303
URY,South America,Uruguay,2020-05-13,719,2,19,0, , ,2.64255910987483
URY,South America,Uruguay,2020-05-14,724,5,19,0, , ,2.62430939226519
URY,South America,Uruguay,2020-05-15,732,8,19,0, , ,2.59562841530055
URY,South America,Uruguay,2020-05-16,733,1,19,0, , ,2.59208731241473
URY,South America,Uruguay,2020-05-17,734,1,20,1, , ,2.72479564032698
URY,South America,Uruguay,2020-05-18,737,3,20,0, , ,2.71370420624152
URY,South America,Uruguay,2020-05-19,738,1,20,0, , ,2.710027100271
URY,South America,Uruguay,2020-05-20,746,8,20,0, , ,2.68096514745308
URY,South America,Uruguay,2020-05-21,749,3,20,0, , ,2.67022696929239
URY,South America,Uruguay,2020-05-22,753,4,20,0, , ,2.65604249667995
URY,South America,Uruguay,2020-05-23,764,11,22,2, , ,2.87958115183246
URY,South America,Uruguay,2020-05-24,769,5,22,0, , ,2.86085825747724
URY,South America,Uruguay,2020-05-25,787,18,22,0, , ,2.79542566709022
URY,South America,Uruguay,2020-05-26,789,2,22,0, , ,2.78833967046895
URY,South America,Uruguay,2020-05-27,803,14,22,0, , ,2.73972602739726
URY,South America,Uruguay,2020-05-28,811,8,22,0, , ,2.71270036991369
URY,South America,Uruguay,2020-05-29,816,5,22,0, , ,2.69607843137255
URY,South America,Uruguay,2020-05-30,821,5,22,0, , ,2.67965895249696
URY,South America,Uruguay,2020-05-31,823,2,22,0, , ,2.67314702308627
URY,South America,Uruguay,2020-06-01,825,2,23,1, , ,2.78787878787879
URY,South America,Uruguay,2020-06-02,826,1,23,0, , ,2.78450363196126
URY,South America,Uruguay,2020-06-03,828,2,23,0, , ,2.77777777777778
URY,South America,Uruguay,2020-06-04,832,4,23,0, , ,2.76442307692308
URY,South America,Uruguay,2020-06-05,834,2,23,0, , ,2.75779376498801
URY,South America,Uruguay,2020-06-06,845,11,23,0, , ,2.72189349112426
URY,South America,Uruguay,2020-06-07,845,0,23,0, , ,2.72189349112426
URY,South America,Uruguay,2020-06-08,845,0,23,0, , ,2.72189349112426
URY,South America,Uruguay,2020-06-09,846,1,23,0, , ,2.71867612293144
URY,South America,Uruguay,2020-06-10,847,1,23,0, , ,2.71546635182999
URY,South America,Uruguay,2020-06-11,847,0,23,0, , ,2.71546635182999
URY,South America,Uruguay,2020-06-12,847,0,23,0, , ,2.71546635182999
URY,South America,Uruguay,2020-06-13,847,0,23,0, , ,2.71546635182999
URY,South America,Uruguay,2020-06-14,848,1,23,0, , ,2.7122641509434
URY,South America,Uruguay,2020-06-15,848,0,23,0, , ,2.7122641509434
URY,South America,Uruguay,2020-06-16,849,1,24,1, , ,2.82685512367491
URY,South America,Uruguay,2020-06-17,849,0,24,0, , ,2.82685512367491
URY,South America,Uruguay,2020-06-18,850,1,24,0, , ,2.82352941176471
URY,South America,Uruguay,2020-06-19,853,3,24,0, , ,2.81359906213365
URY,South America,Uruguay,2020-06-20,859,6,25,1, , ,2.91036088474971
URY,South America,Uruguay,2020-06-21,876,17,25,0, , ,2.85388127853881
URY,South America,Uruguay,2020-06-22,882,6,25,0, , ,2.83446712018141
URY,South America,Uruguay,2020-06-23,885,3,25,0, , ,2.82485875706215
URY,South America,Uruguay,2020-06-24,902,17,26,1, , ,2.88248337028825
URY,South America,Uruguay,2020-06-25,907,5,26,0, , ,2.86659316427784
URY,South America,Uruguay,2020-06-26,919,12,26,0, , ,2.82916213275299
URY,South America,Uruguay,2020-06-27,924,5,26,0, , ,2.81385281385281
URY,South America,Uruguay,2020-06-28,929,5,27,1, , ,2.90635091496232
URY,South America,Uruguay,2020-06-29,932,3,27,0, , ,2.89699570815451
URY,South America,Uruguay,2020-06-30,936,4,27,0, , ,2.88461538461538
URY,South America,Uruguay,2020-07-01,943,7,28,1, , ,2.96924708377519
URY,South America,Uruguay,2020-07-02,947,4,28,0, , ,2.95670538542767
URY,South America,Uruguay,2020-07-03,952,5,28,0, , ,2.94117647058824
URY,South America,Uruguay,2020-07-04,955,3,28,0, , ,2.93193717277487
URY,South America,Uruguay,2020-07-05,956,1,28,0, , ,2.92887029288703
URY,South America,Uruguay,2020-07-06,960,4,29,1, , ,3.02083333333333
URY,South America,Uruguay,2020-07-07,965,5,29,0, , ,3.00518134715026
URY,South America,Uruguay,2020-07-08,974,9,29,0, , ,2.97741273100616
URY,South America,Uruguay,2020-07-09,977,3,29,0, , ,2.96827021494371
URY,South America,Uruguay,2020-07-10,985,8,29,0, , ,2.94416243654822
URY,South America,Uruguay,2020-07-11,986,1,30,1, , ,3.04259634888438
URY,South America,Uruguay,2020-07-12,987,1,31,1, , ,3.14083080040527
URY,South America,Uruguay,2020-07-13,989,2,31,0, , ,3.13447927199191
URY,South America,Uruguay,2020-07-14,997,8,31,0, , ,3.10932798395186
URY,South America,Uruguay,2020-07-15,1009,12,31,0, , ,3.07234886025768
URY,South America,Uruguay,2020-07-16,1026,17,32,1, , ,3.11890838206628
URY,South America,Uruguay,2020-07-17,1037,11,32,0, , ,3.08582449373192
URY,South America,Uruguay,2020-07-18,1044,7,33,1, , ,3.16091954022989
URY,South America,Uruguay,2020-07-19,1054,10,33,0, , ,3.13092979127135
URY,South America,Uruguay,2020-07-20,1064,10,33,0, , ,3.1015037593985
URY,South America,Uruguay,2020-07-21,1096,32,33,0, , ,3.01094890510949
URY,South America,Uruguay,2020-07-22,1117,21,34,1, , ,3.04386750223814
URY,South America,Uruguay,2020-07-23,1141,24,34,0, , ,2.97984224364592
URY,South America,Uruguay,2020-07-24,1166,25,34,0, , ,2.91595197255575
URY,South America,Uruguay,2020-07-25,1174,8,34,0, , ,2.89608177172061
URY,South America,Uruguay,2020-07-26,1192,18,34,0, , ,2.85234899328859
URY,South America,Uruguay,2020-07-27,1202,10,35,1, , ,2.91181364392679
URY,South America,Uruguay,2020-07-28,1218,16,35,0, , ,2.8735632183908
URY,South America,Uruguay,2020-07-29,1237,19,35,0, , ,2.82942603071948
URY,South America,Uruguay,2020-07-30,1243,6,35,0, , ,2.81576830249397
URY,South America,Uruguay,2020-07-31,1264,21,35,0, , ,2.76898734177215
URY,South America,Uruguay,2020-08-01,1278,14,35,0, , ,2.73865414710485
URY,South America,Uruguay,2020-08-02,1286,8,36,1, , ,2.79937791601866
URY,South America,Uruguay,2020-08-03,1291,5,36,0, , ,2.78853601859024
URY,South America,Uruguay,2020-08-04,1300,9,37,1, , ,2.84615384615385
URY,South America,Uruguay,2020-08-05,1309,9,37,0, , ,2.82658517952636
URY,South America,Uruguay,2020-08-06,1318,9,37,0, , ,2.80728376327769
URY,South America,Uruguay,2020-08-07,1325,7,37,0, , ,2.79245283018868
URY,South America,Uruguay,2020-08-08,1335,10,37,0, , ,2.77153558052434
URY,South America,Uruguay,2020-08-09,1353,18,37,0, , ,2.73466371027347
URY,South America,Uruguay,2020-08-10,1364,11,37,0, , ,2.71260997067449
URY,South America,Uruguay,2020-08-11,1385,21,37,0, , ,2.67148014440433
URY,South America,Uruguay,2020-08-12,1393,8,37,0, , ,2.65613783201723
URY,South America,Uruguay,2020-08-13,1409,16,37,0, , ,2.62597586941093
URY,South America,Uruguay,2020-08-14,1421,12,38,1, , ,2.67417311752287
URY,South America,Uruguay,2020-08-15,1434,13,38,0, , ,2.64993026499303
URY,South America,Uruguay,2020-08-16,1440,6,38,0, , ,2.63888888888889
URY,South America,Uruguay,2020-08-17,1457,17,40,2, , ,2.74536719286205
URY,South America,Uruguay,2020-08-18,1485,28,40,0, , ,2.69360269360269
URY,South America,Uruguay,2020-08-19,1493,8,40,0, , ,2.67916945746819
URY,South America,Uruguay,2020-08-20,1506,13,41,1, , ,2.72244355909695
URY,South America,Uruguay,2020-08-21,1516,10,42,1, , ,2.77044854881266
URY,South America,Uruguay,2020-08-22,1521,5,42,0, , ,2.76134122287968
URY,South America,Uruguay,2020-08-23,1527,6,42,0, , ,2.75049115913556
URY,South America,Uruguay,2020-08-24,1533,6,42,0, , ,2.73972602739726
URY,South America,Uruguay,2020-08-25,1536,3,43,1, , ,2.79947916666667
URY,South America,Uruguay,2020-08-26,1543,7,43,0, , ,2.78677900194426
URY,South America,Uruguay,2020-08-27,1551,8,43,0, , ,2.77240490006447
URY,South America,Uruguay,2020-08-28,1556,5,43,0, , ,2.76349614395887
URY,South America,Uruguay,2020-08-29,1570,14,44,1, , ,2.80254777070064
URY,South America,Uruguay,2020-08-30,1585,15,44,0, , ,2.77602523659306
URY,South America,Uruguay,2020-08-31,1595,10,44,0, , ,2.75862068965517
URY,South America,Uruguay,2020-09-01,1611,16,44,0, , ,2.73122284295469
