"","Group.1","x"
"559","2021-07-12",232.15862150603
"560","2021-07-13",231.892186066831
"561","2021-07-14",231.878969201533
"562","2021-07-15",231.793824147113
"563","2021-07-16",231.800406283987
"564","2021-07-17",231.731307791662
"565","2021-07-18",231.757471927178
"566","2021-07-19",232.031358038917
"567","2021-07-20",233.157979245732
"568","2021-07-21",233.062531376921
"569","2021-07-22",233.080836843754
"570","2021-07-23",232.945010709968
"571","2021-07-24",233.041625443936
"572","2021-07-25",233.258668947935
"573","2021-07-26",233.465165066727
"574","2021-07-27",233.363349207674
"575","2021-07-28",233.283124048842
"576","2021-07-29",231.97914255097
"577","2021-07-30",231.931839930966
"578","2021-07-31",231.993741763855
"579","2021-08-01",232.012561275894
"580","2021-08-02",232.351551726567
"581","2021-08-03",233.48211171953
"582","2021-08-04",233.487498733906
"583","2021-08-05",233.570661711156
"584","2021-08-06",233.516538611383
"585","2021-08-07",233.609182999718
"586","2021-08-08",233.682065054947
"587","2021-08-09",233.855655633325
"588","2021-08-10",234.690671748266
"589","2021-08-11",234.633654002412
"590","2021-08-12",234.726920349112
"591","2021-08-13",234.676738735462
"592","2021-08-14",234.723029495635
"593","2021-08-15",234.924570193654
"594","2021-08-16",235.074861203287
"595","2021-08-17",235.312906462919
"596","2021-08-18",235.157033823724
"597","2021-08-19",235.03601093749
"598","2021-08-20",234.898814100724
"599","2021-08-21",234.728159250389
"600","2021-08-22",235.002235671899
"601","2021-08-23",234.703124242704
"602","2021-08-24",234.575141103254
"603","2021-08-25",234.559853298543
"604","2021-08-26",234.623592821759
"605","2021-08-27",234.460745492414
"606","2021-08-28",234.411339961191
"607","2021-08-29",234.541380672843
"608","2021-08-30",234.564988243798
"609","2021-08-31",234.413906390083
