"","location","Weeks","CFR","TotalCasepm","NewCases","Age65Older","PopulationDensity","TotalTestpt","GDP","Vaccinationph","SI","GHSI","WGI","ï..iso_code","continent","Obesity_rate","Vaccinationph2"
"684","Togo",5,0.015297009595495,591.199666666667,50.6666666666667,2.839,143.366,24.4663333333333,1429.813,NA,37.5,32.5,-0.74,"TGO","Africa",8.4,0
"685","Togo",2,0.0149596436728921,1504.64157142857,139.428571428571,2.839,143.366,22.4364,1429.813,NA,46.944,32.5,-0.74,"TGO","Africa",8.4,0
"686","Trinidad and Tobago",5,0.0177570208919654,5377.279,14.6666666666667,10.014,266.886,59.408,28763.071,NA,68.52,36.6,0.57,"TTO","North America",18.6,0
"687","Trinidad and Tobago",1,0.0245919382731445,35739.2969,235,10.014,266.886,51.9958,28763.071,100.642,57.87,36.6,0.57,"TTO","North America",18.6,0
"688","Trinidad and Tobago",2,0.0216498178306721,23586.0148571429,145.857142857143,10.014,266.886,54.4592,28763.071,NA,68.52,36.6,0.57,"TTO","North America",18.6,0
"689","Trinidad and Tobago",3,0.0178183114805533,5273.00628571429,18.5714285714286,10.014,266.886,55.8527142857143,28763.071,NA,68.52,36.6,0.57,"TTO","North America",18.6,0
"690","Trinidad and Tobago",4,0.0178797109466397,5334.69442857143,10,10.014,266.886,58.0676666666667,28763.071,NA,68.52,36.6,0.57,"TTO","North America",18.6,0
"691","Tunisia",2,0.0329433062473765,27777.5504285714,2767.85714285714,8.001,74.228,NA,10849.297,104.195,71.484,33.7,0.21,"TUN","Africa",26.9,0
"692","Tunisia",3,0.0315670302916088,15296.2975714286,2855.57142857143,8.001,74.228,NA,10849.297,NA,72.22,33.7,0.21,"TUN","Africa",26.9,0
"693","Tunisia",4,0.0316737401928021,16659.799,1923.85714285714,8.001,74.228,NA,10849.297,NA,71.6942857142857,33.7,0.21,"TUN","Africa",26.9,0
"694","Tunisia",5,0.0321868777719261,17381.4596666667,1511.33333333333,8.001,74.228,NA,10849.297,NA,71.3,33.7,0.21,"TUN","Africa",26.9,0
"695","Tunisia",1,0.0343118644934625,36590.0163,1459.4,8.001,74.228,NA,10849.297,102.68,62.195,33.7,0.21,"TUN","Africa",26.9,0
"696","Turkey",2,0.00942690968643428,53578.4385714286,26735,8.153,104.914,500.678,25129.341,80.7275,62.5783333333333,52.4,-0.83,"TUR","Asia",32.1,0
"697","Turkey",3,0.0100942029630794,28141.0548571429,6814.85714285714,8.153,104.914,323.370285714286,25129.341,1.00285714285714,73.61,52.4,-0.83,"TUR","Asia",32.1,0
"698","Turkey",4,0.010343280517969,28652.752,6373.28571428571,8.153,104.914,336.68,25129.341,1.61285714285714,70.7014285714286,52.4,-0.83,"TUR","Asia",32.1,0
"699","Turkey",1,0.00909497121693078,69695.9786,29776,8.153,104.914,852.7274,25129.341,156.1675,64.58,52.4,-0.83,"TUR","Asia",32.1,0
"700","Turkey",5,0.0104681002751317,29053.6043333333,6781.66666666667,8.153,104.914,346.303333333333,25129.341,2.30666666666667,72.3766666666667,52.4,-0.83,"TUR","Asia",32.1,0
"701","Uganda",1,0.0151791194512671,1927.1922,906.3,2.168,213.759,31.168625,1697.707,NA,62.96,44.3,-0.67," "," ",5.3,0
"702","Uganda",2,0.0118930133481779,1514.83014285714,316,2.168,213.759,16.765,1697.707,25.93,49.998,44.3,-0.67," "," ",5.3,0
"703","Uganda",3,0.00798322375726695,813.388,103,2.168,213.759,17.11,1697.707,NA,50.6585714285714,44.3,-0.67," "," ",5.3,0
"704","Uganda",5,0.00819548423551392,838.944,51.6666666666667,2.168,213.759,17.6246666666667,1697.707,NA,49.07,44.3,-0.67," "," ",5.3,0
"705","Uganda",4,0.00810390476789769,831.598571428571,88.2857142857143,2.168,213.759,17.4051428571429,1697.707,NA,49.07,44.3,-0.67," "," ",5.3,0
"706","Ukraine",1,0.0221721904840886,57099.8796,4599.2,16.462,77.39,313.560428571429,7894.393,65.636,53.5875,38,-0.01,"UKR","Europe",24.1,0
"707","Ukraine",2,0.0205061030793714,44645.0495714286,5436.85714285714,16.462,77.39,197.418,7894.393,66.545,63.89,38,-0.01,"UKR","Europe",24.1,0
"708","Ukraine",3,0.0182567390578999,27640.9244285714,5919.57142857143,16.462,77.39,137.697,7894.393,NA,63.89,38,-0.01,"UKR","Europe",24.1,0
"709","Ukraine",5,0.0188823497463878,28932.1513333333,4624,16.462,77.39,142.847,7894.393,NA,54.63,38,-0.01,"UKR","Europe",24.1,0
"710","Ukraine",4,0.018668380234058,28410.0628571429,4413.42857142857,16.462,77.39,140.9276,7894.393,NA,58.5985714285714,38,-0.01,"UKR","Europe",24.1,0
"711","United Arab Emirates",1,0.0029993321427471,49186.4697,2183.7,1.144,112.442,6719.0037,67293.483,172.465,53.516,46.7,-1.11,"ARE","Asia",31.7,0
"712","United Arab Emirates",2,0.00295353498697597,39481.2911428571,2905.71428571429,1.144,112.442,3823.08116666667,67293.483,74.6742857142857,56.48,46.7,-1.11,"ARE","Asia",31.7,0
"713","United Arab Emirates",3,0.00292356224636496,25699.8737142857,3469.85714285714,1.144,112.442,2357.56085714286,67293.483,19.7171428571429,58.8628571428571,46.7,-1.11,"ARE","Asia",31.7,0
"714","United Arab Emirates",4,0.00283231184151625,28196.1711428571,3684.85714285714,1.144,112.442,2473.226,67293.483,25.93,62.04,46.7,-1.11,"ARE","Asia",31.7,0
"715","United Arab Emirates",5,0.00278928647036907,15035.0065,1760.16666666667,1.144,112.442,1920.25625,67293.483,31.5433333333333,32.41,46.7,-1.11,"ARE","Asia",31.7,0
"716","United Kingdom",1,0.0196682084749839,118285.4884,118657.1,18.517,272.898,678.537,39753.244,196.082,81.296,77.9,1.38,"GBR","Europe",27.8,0
"717","United Kingdom",3,0.0264041350753716,50356.5297142857,40494,18.517,272.898,796.980285714286,39753.244,7.11,87.96,77.9,1.38,"GBR","Europe",27.8,0
"718","United Kingdom",4,0.0270680494579364,53809.6195714286,28605,18.517,272.898,854.056714285714,39753.244,10.7828571428571,87.96,77.9,1.38,"GBR","Europe",27.8,0
"719","United Kingdom",5,0.0277564948607829,41773.366,18395.25,18.517,272.898,898.397666666667,39753.244,13.74,68.0525,77.9,1.38,"GBR","Europe",27.8,0
"720","United Kingdom",2,0.0217583120385423,94799.6024285714,71801.2857142857,18.517,272.898,748.7252,39753.244,36.9416666666667,87.96,77.9,1.38,"GBR","Europe",27.8,0
"721","United States",1,0.015985847135993,115664.0042,403727.8,15.413,35.608,1485.3767,54225.446,78.541,63.5288888888889,83.5,1.04,"USA","North America",36.2,0
"722","United States",3,0.0167944140454556,72828.0218571429,187904.428571429,15.413,35.608,866.969714285714,54225.446,6.18571428571429,71.76,83.5,1.04,"USA","North America",36.2,0
"723","United States",4,0.0168961554589832,38188.0955714286,85515,15.413,35.608,902.329428571429,54225.446,8.86142857142857,35.88,83.5,1.04,"USA","North America",36.2,0
"724","United States",5,0.0170341420474105,39335.1985,71160.3333333333,15.413,35.608,927.363333333333,54225.446,11.1466666666667,35.88,83.5,1.04,"USA","North America",36.2,0
"725","United States",2,0.0159123695615272,102507.772428571,475557,15.413,35.608,834.8852,54225.446,47.9,71.76,83.5,1.04,"USA","North America",36.2,0
"726","Uruguay",1,0.0122967661813849,63022.732,1503.8,14.655,19.751,731.8396,20551.409,200.186,70.37,41.3,1.21,"URY","South America",27.9,0
"727","Uruguay",2,0.0107348783642752,43405.8952857143,2707.14285714286,14.655,19.751,204.8486,20551.409,201.865,65.922,41.3,1.21,"URY","South America",27.9,0
"728","Uruguay",3,0.0096723425884943,9451.85257142857,714.714285714286,14.655,19.751,217.418142857143,20551.409,NA,64.81,41.3,1.21,"URY","South America",27.9,0
"729","Uruguay",4,0.0101935796586535,10932.3371428571,699.285714285714,14.655,19.751,231.475428571429,20551.409,NA,64.81,41.3,1.21,"URY","South America",27.9,0
"730","Uruguay",5,0.0104661420952326,11807.041,617,14.655,19.751,241.463333333333,20551.409,NA,64.81,41.3,1.21,"URY","South America",27.9,0
"731","Uzbekistan",1,0.00770243632973605,4072.8036,69.3,4.469,76.134,NA,6253.104,NA,42.035,34.3,-1.62,"UZB","Asia",16.6,0
"732","Uzbekistan",2,0.00780941382561116,3326.55371428571,151.571428571429,4.469,76.134,NA,6253.104,117.72,38.89,34.3,-1.62,"UZB","Asia",16.6,0
"733","Uzbekistan",3,0.00793632601727516,2299.92914285714,63.1428571428571,4.469,76.134,NA,6253.104,NA,39.4185714285714,34.3,-1.62,"UZB","Asia",16.6,0
"734","Uzbekistan",4,0.00791722910278665,2310.79414285714,48.1428571428571,4.469,76.134,NA,6253.104,NA,41.4,34.3,-1.62,"UZB","Asia",16.6,0
"735","Uzbekistan",5,0.00789326846012038,2318.34033333333,51.6666666666667,4.469,76.134,NA,6253.104,NA,34.26,34.3,-1.62,"UZB","Asia",16.6,0
"736","Venezuela",1,0.0105225942349451,9744.6513,214.9,6.614,36.253,NA,16745.022,NA,65.045,23,-1.41,"VEN","South America",25.6,0
"737","Venezuela",2,0.00997342981699259,7376.88171428571,402.857142857143,6.614,36.253,NA,16745.022,NA,85.556,23,-1.41,"VEN","South America",25.6,0
"738","Venezuela",3,0.00922489306596916,4197.76814285714,549.285714285714,6.614,36.253,NA,16745.022,NA,86.3742857142857,23,-1.41,"VEN","South America",25.6,0
"739","Venezuela",4,0.00929521182015678,4323.33642857143,443.428571428571,6.614,36.253,NA,16745.022,NA,85.8457142857143,23,-1.41,"VEN","South America",25.6,0
"740","Venezuela",5,0.00936345915033548,4401.40166666667,521,6.614,36.253,NA,16745.022,NA,84.26,23,-1.41,"VEN","South America",25.6,0
"741","Vietnam",1,0.0210177804782899,9080.259,8650.3,7.15,308.127,369.21275,6171.884,157.836666666667,60.3,49.1,-1.45," "," ",2.1,0
"742","Vietnam",2,0.0215965963944207,5606.11771428571,4410.14285714286,7.15,308.127,NA,6171.884,165.4,56.48,49.1,-1.45," "," ",2.1,0
"743","Vietnam",3,0.0227294999708176,15.6858571428571,2.14285714285714,7.15,308.127,NA,6171.884,NA,56.48,49.1,-1.45," "," ",2.1,0
"744","Vietnam",4,0.0223895806807165,8.58792307692308,8.23076923076923,7.15,308.127,NA,6171.884,NA,33.8315384615385,49.1,-1.45," "," ",2.1,0
"745","Vietnam",5,0.0200642048914954,8.908,27.6666666666667,7.15,308.127,NA,6171.884,NA,46.2966666666667,49.1,-1.45," "," ",2.1,0
"746","Yemen",1,0.243040132073451,200.681,2.2,2.922,53.508,NA,1479.147,NA,27.78,18.5,-1.75," "," ",17.1,0
"747","Yemen",2,0.263034669495045,144.962714285714,2.42857142857143,2.922,53.508,NA,1479.147,NA,25,18.5,-1.75," "," ",17.1,0
"748","Yemen",3,0.289731681696934,69.3094285714286,0.714285714285714,2.922,53.508,NA,1479.147,NA,25,18.5,-1.75," "," ",17.1,0
"749","Yemen",4,0.290202980669119,69.4875714285714,0.714285714285714,2.922,53.508,NA,1479.147,NA,25,18.5,-1.75," "," ",17.1,0
"750","Yemen",5,0.290048748810191,69.5406666666667,0.333333333333333,2.922,53.508,NA,1479.147,NA,25,18.5,-1.75," "," ",17.1,0
"751","Zambia",1,0.0163006702420436,7519.6277,1763.7,2.48,22.995,95.427,3689.251,9.54,45.8957142857143,28.7,-0.32,"ZMB","Africa",NA,0
"752","Zambia",2,0.0155430507031125,5447.40971428571,1491.28571428571,2.48,22.995,37.9836,3689.251,10.265,49.07,28.7,-0.32,"ZMB","Africa",NA,0
"753","Zambia",3,0.014638073612841,2029.83728571429,1344.71428571429,2.48,22.995,41.0311428571429,3689.251,NA,49.07,28.7,-0.32,"ZMB","Africa",NA,0
"754","Zambia",4,0.0141032617064736,2463.36957142857,1158,2.48,22.995,44.7698571428571,3689.251,NA,49.07,28.7,-0.32,"ZMB","Africa",NA,0
"755","Zambia",5,0.0140463024783979,2804.571,1299.33333333333,2.48,22.995,47.7316666666667,3689.251,NA,47.22,28.7,-0.32,"ZMB","Africa",NA,0
"756","Zimbabwe",1,0.0242450184770079,7673.6013,912.6,2.822,42.729,64.4962,1899.775,48.284,62.87,38.2,-1.13,"ZWE","Africa",15.5,0
"757","Zimbabwe",2,0.0238297304995075,5325.72257142857,991.833333333333,2.822,42.729,17.0264,1899.775,48.83,87.04,38.2,-1.13,"ZWE","Africa",15.5,0
"758","Zimbabwe",3,0.0277172137863513,1857.30185714286,668.428571428571,2.822,42.729,18.3598571428571,1899.775,NA,85.4514285714286,38.2,-1.13,"ZWE","Africa",15.5,0
"759","Zimbabwe",4,0.0333881150916729,2096.16728571429,371.285714285714,2.822,42.729,19.8967142857143,1899.775,NA,84.26,38.2,-1.13,"ZWE","Africa",15.5,0
"760","Zimbabwe",5,0.0360180290656365,2200.10333333333,247.333333333333,2.822,42.729,20.966,1899.775,NA,84.26,38.2,-1.13,"ZWE","Africa",15.5,0
