"Location","Weeks","CFR","TotalCasepm","NewCases","Age65Older","PopulationDensity","TotalTestpt","GHSI","GDP","WGI","Obesity","Vaccinationph"
"France",67,0.0198852283439394,72285.2935714286,34910.8571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,19.1542857142857
"France",68,0.019359271933056,75857.136,35528.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,22.6157142857143
"France",69,0.0188634070152922,79546.3735714286,31545.8571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,26.3714285714286
"France",7,0.0833333333333333,0.171571428571429,0.142857142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",70,0.0185517831614598,82538.983,26265.5714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,30.2142857142857
"France",71,0.018378663814446,84808.6998571429,19392.8571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,34.4742857142857
"France",72,0.0182572239124091,86614.0268571429,16151.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,39.3814285714286
"France",73,0.0183205515476149,87290.6082857143,12717.8333333333,19.718,122.578,NA,68.2,38605.671,1.18,21.6,44.5642857142857
"France",74,0.0192134353476652,83901.7661428571,9584.71428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,49.78
"France",75,0.0191396671889116,84828.7738571429,8371.85714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,55.1171428571429
"France",76,0.019081413561371,85510.379,5132.71428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,61.0142857142857
"France",77,0.0190621296828853,85901.9512857143,2836.14285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,66.93
"France",78,0.0190628312048715,86146.1358571429,2116.71428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,72.89
"France",79,0.0190589447402888,86328.3751666667,1831.16666666667,19.718,122.578,NA,68.2,38605.671,1.18,21.6,77.99
"France",8,0.0816326530612245,0.182142857142857,0.285714285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",9,0.0383985365074807,1.57728571428571,28.2857142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"Germany",1,NA,NA,NA,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Germany",10,0.00153668193426993,10.036,180.142857142857,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Germany",11,0.00195889455038828,58.9442857142857,1114.28571428571,21.453,237.016,1.543,66,45229.245,1.42,22.3,NA
"Germany",12,0.00358181740414388,267.052428571429,3389.85714285714,21.453,237.016,6.013,66,45229.245,1.42,22.3,NA
"Germany",13,0.00783481553631114,666.024142857143,5546,21.453,237.016,10.52,66,45229.245,1.42,22.3,NA
"Germany",14,0.0151340171056355,1127.17971428571,5122.14285714286,21.453,237.016,15.505,66,45229.245,1.42,22.3,NA
"Germany",15,0.022944810217402,1479.726,3385.14285714286,21.453,237.016,20.115,66,45229.245,1.42,22.3,NA
"Germany",16,0.0311614129327811,1701.19528571429,2418.85714285714,21.453,237.016,24.173,66,45229.245,1.42,22.3,NA
"Germany",17,0.037444208946679,1861.46985714286,1660.14285714286,21.453,237.016,28.513,66,45229.245,1.42,22.3,NA
"Germany",18,0.0412023051770637,1964.94357142857,1013.57142857143,21.453,237.016,32.426,66,45229.245,1.42,22.3,NA
"Germany",19,0.0440129124997388,2041.18542857143,880.571428571429,21.453,237.016,37.028,66,45229.245,1.42,22.3,NA
"Germany",20,0.0452142578509139,2097.67257142857,658.142857142857,21.453,237.016,42.181,66,45229.245,1.42,22.3,NA
"Germany",21,0.0458970987167436,2147.22028571429,488.857142857143,21.453,237.016,46.436,66,45229.245,1.42,22.3,NA
"Germany",22,0.0465285155406926,2183.70171428571,382.714285714286,21.453,237.016,51.306,66,45229.245,1.42,22.3,NA
"Germany",23,0.0467759639305764,2212.03642857143,375.285714285714,21.453,237.016,55.392,66,45229.245,1.42,22.3,NA
"Germany",24,0.0469265357236911,2235.61071428571,249.428571428571,21.453,237.016,59.307,66,45229.245,1.42,22.3,NA
"Germany",25,0.0466081200438903,2276.10928571429,604,21.453,237.016,63.9,66,45229.245,1.42,22.3,NA
"Germany",26,0.0461328776047075,2318.70028571429,419.714285714286,21.453,237.016,69.543,66,45229.245,1.42,22.3,NA
"Germany",27,0.0457253278896595,2353.28228571429,417.857142857143,21.453,237.016,75.666,66,45229.245,1.42,22.3,NA
"Germany",28,0.0454158210798093,2382.48171428571,301.857142857143,21.453,237.016,81.795,66,45229.245,1.42,22.3,NA
"Germany",29,0.0449193138388117,2415.376,465.857142857143,21.453,237.016,88.291,66,45229.245,1.42,22.3,NA
"Germany",3,NA,NA,NA,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Germany",30,0.0442534789512434,2459.63242857143,570,21.453,237.016,94.935,66,45229.245,1.42,22.3,NA
"Germany",31,0.0434070094547637,2516.07028571429,731.571428571429,21.453,237.016,101.967,66,45229.245,1.42,22.3,NA
"Germany",32,0.0424177458527951,2587.58571428571,958.857142857143,21.453,237.016,110.554,66,45229.245,1.42,22.3,NA
"Germany",33,0.0411222058419028,2679.07785714286,1225.71428571429,21.453,237.016,120.952,66,45229.245,1.42,22.3,NA
"Germany",34,0.0396609284023884,2789.63628571429,1351.85714285714,21.453,237.016,133.299,66,45229.245,1.42,22.3,NA
"Germany",35,0.0383118493429997,2896.334,1204.57142857143,21.453,237.016,146.829,66,45229.245,1.42,22.3,NA
"Germany",36,0.0371481034429501,2997.34028571429,1277.42857142857,21.453,237.016,159.397,66,45229.245,1.42,22.3,NA
"Germany",37,0.0358721840670602,3111.92757142857,1436.71428571429,21.453,237.016,173.104,66,45229.245,1.42,22.3,NA
"Germany",38,0.0344605789301343,3251.617,1771.14285714286,21.453,237.016,186.805,66,45229.245,1.42,22.3,NA
"Germany",39,0.0331871680746959,3400.839,1865.57142857143,21.453,237.016,201.369,66,45229.245,1.42,22.3,NA
"Germany",4,NA,0.03,2,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Germany",40,0.0317676338556939,3581.02371428571,2379.42857142857,21.453,237.016,214.846,66,45229.245,1.42,22.3,NA
"Germany",41,0.0297170306884522,3866.252,4312.42857142857,21.453,237.016,229.395,66,45229.245,1.42,22.3,NA
"Germany",42,0.0268806671878995,4351.99285714286,6896.71428571429,21.453,237.016,244.724,66,45229.245,1.42,22.3,NA
"Germany",43,0.0234532454967654,5112.34828571429,11118.2857142857,21.453,237.016,261.977,66,45229.245,1.42,22.3,NA
"Germany",44,0.0197683450634159,6340.417,16244.5714285714,21.453,237.016,281.837,66,45229.245,1.42,22.3,NA
"Germany",45,0.017053624390775,7927.45142857143,19794.5714285714,21.453,237.016,301.348,66,45229.245,1.42,22.3,NA
"Germany",46,0.0158048754420134,9463.08328571429,18294.8571428571,21.453,237.016,318.863,66,45229.245,1.42,22.3,NA
"Germany",47,0.015284925221206,10986.5882857143,17062.1428571429,21.453,237.016,335.574,66,45229.245,1.42,22.3,NA
"Germany",48,0.015452638917684,12489.8341428571,18783.7142857143,21.453,237.016,352.059,66,45229.245,1.42,22.3,NA
"Germany",49,0.0159966959491167,14023.2731428571,19227.2857142857,21.453,237.016,368.718,66,45229.245,1.42,22.3,NA
"Germany",5,NA,0.0937142857142857,1.14285714285714,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Germany",50,0.0164918859196947,15841.7958571429,23116.7142857143,21.453,237.016,386.813,66,45229.245,1.42,22.3,NA
"Germany",51,0.0174168500975997,17890.8247142857,25612.1428571429,21.453,237.016,406.769,66,45229.245,1.42,22.3,NA
"Germany",52,0.0183245419989039,19671.5015714286,17391.1428571429,21.453,237.016,419.783,66,45229.245,1.42,22.3,0.0633333333333333
"Germany",53,0.019139407746472,20897.041,34205.5,21.453,237.016,NA,66,45229.245,1.42,22.3,0.21
"Germany",54,0.0199555171899683,21583.8198571429,18005.8571428571,21.453,237.016,429.877,66,45229.245,1.42,22.3,0.428571428571429
"Germany",55,0.0215916372281591,23328.8457142857,18382,21.453,237.016,444.575,66,45229.245,1.42,22.3,0.918571428571429
"Germany",56,0.0232550847498698,24643.5077142857,13380,21.453,237.016,458.749,66,45229.245,1.42,22.3,1.59285714285714
"Germany",57,0.0246926530165876,25752.7364285714,12238.1428571429,21.453,237.016,472.041,66,45229.245,1.42,22.3,2.38142857142857
"Germany",58,0.0260705292714748,26681.4618571429,10139.1428571429,21.453,237.016,485.787,66,45229.245,1.42,22.3,3.20428571428571
"Germany",59,0.0272102935399597,27424.1817142857,7955.57142857143,21.453,237.016,498.934,66,45229.245,1.42,22.3,4.19714285714286
"Germany",6,NA,0.160142857142857,0.571428571428571,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Germany",60,0.0279714608880424,28036.8871428571,7283.42857142857,21.453,237.016,511.592,66,45229.245,1.42,22.3,5.23857142857143
"Germany",61,0.0285047692799014,28665.6744285714,7837.14285714286,21.453,237.016,524.76,66,45229.245,1.42,22.3,6.36714285714286
"Germany",62,0.0287377213407409,29337.0678571429,8176.71428571429,21.453,237.016,538.746,66,45229.245,1.42,22.3,7.80857142857143
"Germany",63,0.0287358838815614,30055.8812857143,8888.57142857143,21.453,237.016,552.511,66,45229.245,1.42,22.3,9.66571428571429
"Germany",64,0.0284519294066154,30940.9398571429,13247.4285714286,21.453,237.016,567.789,66,45229.245,1.42,22.3,11.7228571428571
"Germany",65,0.0278954139608416,32121.8325714286,15050,21.453,237.016,584.144,66,45229.245,1.42,22.3,13.6071428571429
"Germany",66,0.0271509019013814,33515.4904285714,17387.8571428571,21.453,237.016,601.096,66,45229.245,1.42,22.3,16.1457142857143
"Germany",67,0.0265512316173783,34756.0502857143,14352.2857142857,21.453,237.016,615.197,66,45229.245,1.42,22.3,18.6757142857143
"Germany",68,0.0259453174452406,36294.6402857143,20494.7142857143,21.453,237.016,629.155,66,45229.245,1.42,22.3,22.8085714285714
"Germany",69,0.0252674555818732,38000.9781428571,20622.4285714286,21.453,237.016,644.822,66,45229.245,1.42,22.3,27.1471428571429
"Germany",7,NA,0.191,0,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Germany",70,0.0246778220126486,39700.649,19490,21.453,237.016,661.862,66,45229.245,1.42,22.3,31.6628571428571
"Germany",71,0.0242518179672645,41177.0861428571,15947.5714285714,21.453,237.016,678.105,66,45229.245,1.42,22.3,37.3257142857143
"Germany",72,0.0240187036627483,42316.7794285714,10779,21.453,237.016,693.093,66,45229.245,1.42,22.3,43.4985714285714
"Germany",73,0.0239497012189586,43100.3304285714,8625.57142857143,21.453,237.016,706.225,66,45229.245,1.42,22.3,49.2614285714286
"Germany",74,0.0239453795827204,43685.2702857143,5069.42857142857,21.453,237.016,720.773,66,45229.245,1.42,22.3,55.0842857142857
"Germany",75,0.0240200999655383,44050.4971428571,3957.42857142857,21.453,237.016,732.044,66,45229.245,1.42,22.3,61.0671428571429
"Germany",76,0.0240896825262318,44294.0998571429,2417.85714285714,21.453,237.016,742.484,66,45229.245,1.42,22.3,67.1585714285714
"Germany",77,0.0241652289208039,44451.6327142857,1293,21.453,237.016,752.358,66,45229.245,1.42,22.3,74.2557142857143
"Germany",78,0.0242574858931883,44528.8174285714,749.428571428571,21.453,237.016,760.81,66,45229.245,1.42,22.3,81.1514285714286
"Germany",79,0.0243179629998435,44576.442,548.5,21.453,237.016,NA,66,45229.245,1.42,22.3,87.1116666666667
"Germany",8,NA,0.192714285714286,0.142857142857143,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Germany",9,NA,1.168,25.5714285714286,21.453,237.016,NA,66,45229.245,1.42,22.3,NA
"Hungary",10,NA,0.517714285714286,1.28571428571429,18.577,108.043,0.0145,54,26777.561,0.32,26.4,NA
"Hungary",11,0.0256303418803419,2.89857142857143,5.85714285714286,18.577,108.043,0.087,54,26777.561,0.32,26.4,NA
"Hungary",12,0.0344164450255597,11.8895714285714,19.5714285714286,18.577,108.043,0.370714285714286,54,26777.561,0.32,26.4,NA
"Hungary",13,0.0351293407594002,36.63,43.5714285714286,18.577,108.043,1.07057142857143,54,26777.561,0.32,26.4,NA
"Hungary",14,0.0454159129123572,69.5775714285714,46.4285714285714,18.577,108.043,1.98857142857143,54,26777.561,0.32,26.4,NA
"Hungary",15,0.0696290469087134,129.468857142857,99.2857142857143,18.577,108.043,3.22471428571429,54,26777.561,0.32,26.4,NA
"Hungary",16,0.0933657938063336,189.670714285714,83.7142857142857,18.577,108.043,4.49771428571429,54,26777.561,0.32,26.4,NA
"Hungary",17,0.107138215411528,252.431,78.7142857142857,18.577,108.043,6.23814285714286,54,26777.561,0.32,26.4,NA
"Hungary",18,0.113803412029822,301.749,59.4285714285714,18.577,108.043,8.11942857142857,54,26777.561,0.32,26.4,NA
"Hungary",19,0.12484762325838,332.907142857143,35.4285714285714,18.577,108.043,10.6268571428571,54,26777.561,0.32,26.4,NA
"Hungary",20,0.129513350252828,358.032142857143,34.7142857142857,18.577,108.043,13.4554285714286,54,26777.561,0.32,26.4,NA
"Hungary",21,0.130390203827728,382.979428571429,30.7142857142857,18.577,108.043,16.2298571428571,54,26777.561,0.32,26.4,NA
"Hungary",22,0.13477488745125,399.364571428571,21.4285714285714,18.577,108.043,18.7807142857143,54,26777.561,0.32,26.4,NA
"Hungary",23,0.136420596205478,412.348285714286,13.7142857142857,18.577,108.043,21.1575714285714,54,26777.561,0.32,26.4,NA
"Hungary",24,0.13757881333229,420.052857142857,8.57142857142857,18.577,108.043,23.677,54,26777.561,0.32,26.4,NA
"Hungary",25,0.139308725222909,423.335571428571,4.28571428571429,18.577,108.043,26.055,54,26777.561,0.32,26.4,NA
"Hungary",26,0.140269885336666,428.023428571429,6.85714285714286,18.577,108.043,27.835,54,26777.561,0.32,26.4,NA
"Hungary",27,0.14077236498375,432.489285714286,7.14285714285714,18.577,108.043,29.2747142857143,54,26777.561,0.32,26.4,NA
"Hungary",28,0.140204856027566,438.035,7.57142857142857,18.577,108.043,30.2901428571429,54,26777.561,0.32,26.4,NA
"Hungary",29,0.138194103739423,446.138857142857,12.7142857142857,18.577,108.043,31.5698571428571,54,26777.561,0.32,26.4,NA
"Hungary",30,0.13499270339051,457.052285714286,15.5714285714286,18.577,108.043,33.3675714285714,54,26777.561,0.32,26.4,NA
"Hungary",31,0.132138353266665,467.477857142857,13.8571428571429,18.577,108.043,35.3495714285714,54,26777.561,0.32,26.4,NA
"Hungary",32,0.129281153139855,482.207,27.5714285714286,18.577,108.043,36.9971428571429,54,26777.561,0.32,26.4,NA
"Hungary",33,0.124526285487742,504.906285714286,32,18.577,108.043,38.8275714285714,54,26777.561,0.32,26.4,NA
"Hungary",34,0.119437936080876,530.001571428571,35,18.577,108.043,40.815,54,26777.561,0.32,26.4,NA
"Hungary",35,0.107373316185452,594.536142857143,148.857142857143,18.577,108.043,43.2867142857143,54,26777.561,0.32,26.4,NA
"Hungary",36,0.0796626657049408,820.334142857143,435.285714285714,18.577,108.043,47.7937142857143,54,26777.561,0.32,26.4,NA
"Hungary",37,0.0549914872958446,1212.334,653.571428571429,18.577,108.043,54.5781428571429,54,26777.561,0.32,26.4,NA
"Hungary",38,0.0400385359267365,1760.007,802.857142857143,18.577,108.043,62.3451428571429,54,26777.561,0.32,26.4,NA
"Hungary",39,0.031773545838799,2383.099,866.857142857143,18.577,108.043,70.1334285714286,54,26777.561,0.32,26.4,NA
"Hungary",40,0.027494525103334,3053.29071428571,961.571428571429,18.577,108.043,77.327,54,26777.561,0.32,26.4,NA
"Hungary",41,0.0256451927321484,3775.98,1080.57142857143,18.577,108.043,84.1705714285714,54,26777.561,0.32,26.4,NA
"Hungary",42,0.0249029707240746,4631.15414285714,1270.71428571429,18.577,108.043,91.323,54,26777.561,0.32,26.4,NA
"Hungary",43,0.0245503442657805,5874.08471428571,2126.42857142857,18.577,108.043,99.6337142857143,54,26777.561,0.32,26.4,NA
"Hungary",44,0.0233526573753718,7830.86085714286,3303.85714285714,18.577,108.043,110.257,54,26777.561,0.32,26.4,NA
"Hungary",45,0.0223042088755613,10851.1891428571,4592.71428571429,18.577,108.043,122.833142857143,54,26777.561,0.32,26.4,NA
"Hungary",46,0.0218191481631514,14186.6938571429,4820.14285714286,18.577,108.043,137.195,54,26777.561,0.32,26.4,NA
"Hungary",47,0.0216959649703856,17583.8055714286,4174.57142857143,18.577,108.043,152.714285714286,54,26777.561,0.32,26.4,NA
"Hungary",48,0.0221488139558515,21155.7554285714,5598.85714285714,18.577,108.043,166.982428571429,54,26777.561,0.32,26.4,NA
"Hungary",49,0.0233204316961493,25131.9347142857,5042,18.577,108.043,179.595714285714,54,26777.561,0.32,26.4,NA
"Hungary",50,0.0246846095857614,28423.5634285714,4199.42857142857,18.577,108.043,196.733714285714,54,26777.561,0.32,26.4,NA
"Hungary",51,0.0264863478388303,30915.798,2943.57142857143,18.577,108.043,211.628142857143,54,26777.561,0.32,26.4,NA
"Hungary",52,0.028468597050512,32528.2801428571,1600.42857142857,18.577,108.043,224.286714285714,54,26777.561,0.32,26.4,0.01
"Hungary",53,0.0295392875536046,33231.56,2471.5,18.577,108.043,229.633,54,26777.561,0.32,26.4,NA
"Hungary",54,0.030325469879392,34088.339,1760.28571428571,18.577,108.043,235.636142857143,54,26777.561,0.32,26.4,NA
"Hungary",55,0.0313213367106999,35517.6867142857,1828.57142857143,18.577,108.043,248.373714285714,54,26777.561,0.32,26.4,NA
"Hungary",56,0.0324360479314237,36488.7251428571,1146.57142857143,18.577,108.043,259.822142857143,54,26777.561,0.32,26.4,1.4175
"Hungary",57,0.0334348367510559,37287.7645714286,1112.57142857143,18.577,108.043,270.066571428571,54,26777.561,0.32,26.4,1.76285714285714
"Hungary",58,0.0341836930710536,38139.6412857143,1219.71428571429,18.577,108.043,281.066142857143,54,26777.561,0.32,26.4,3.18428571428571
"Hungary",59,0.0348926373845759,39091.4704285714,1412.42857142857,18.577,108.043,292.230285714286,54,26777.561,0.32,26.4,4.16857142857143
"Hungary",60,0.0354475753045106,40231.6982857143,1735.42857142857,18.577,108.043,303.883428571429,54,26777.561,0.32,26.4,5.01571428571429
"Hungary",61,0.0354920084864207,41965.5454285714,2927.28571428571,18.577,108.043,317.412,54,26777.561,0.32,26.4,6.97142857142857
"Hungary",62,0.034932871897191,44757.3697142857,4523.42857142857,18.577,108.043,333.988,54,26777.561,0.32,26.4,10.1357142857143
"Hungary",63,0.0340887296074212,48686.9671428571,6142,18.577,108.043,353.989285714286,54,26777.561,0.32,26.4,14.3428571428571
"Hungary",64,0.0328325613660603,53935.875,7129.71428571429,18.577,108.043,376.714571428571,54,26777.561,0.32,26.4,18.4157142857143
"Hungary",65,0.0320107724865747,59835.5724285714,9181,18.577,108.043,399.187714285714,54,26777.561,0.32,26.4,22.2914285714286
"Hungary",66,0.0316361560215649,66165.3488571429,8339.14285714286,18.577,108.043,424.156142857143,54,26777.561,0.32,26.4,28.2483333333333
"Hungary",67,0.031930286983293,71129.1888571429,5252.71428571429,18.577,108.043,446.449,54,26777.561,0.32,26.4,35.52
"Hungary",68,0.0328043656500166,74854.1792857143,5498.85714285714,18.577,108.043,466.138857142857,54,26777.561,0.32,26.4,43.215
"Hungary",69,0.0337386067481585,77871.417,3426.42857142857,18.577,108.043,485.308,54,26777.561,0.32,26.4,49.4733333333333
"Hungary",70,0.0347548016700039,79805.5232857143,2288,18.577,108.043,501.293714285714,54,26777.561,0.32,26.4,56.6316666666667
"Hungary",71,0.0356286645779365,81128.3974285714,1523.42857142857,18.577,108.043,515.012857142857,54,26777.561,0.32,26.4,64.9371428571429
"Hungary",72,0.0362171882587638,82009.8945714286,1079,18.577,108.043,526.614285714286,54,26777.561,0.32,26.4,71.24
"Hungary",73,0.0365918464902395,82656.7211428571,738.285714285714,18.577,108.043,537.928714285714,54,26777.561,0.32,26.4,77.3985714285714
"Hungary",74,0.0368334690829627,83041.6968571429,393,18.577,108.043,547.433,54,26777.561,0.32,26.4,84.63
"Hungary",75,0.0369667387478344,83278.852,311.857142857143,18.577,108.043,556.628285714286,54,26777.561,0.32,26.4,91.5157142857143
"Hungary",76,0.0370473682124059,83444.4921428571,184.142857142857,18.577,108.043,565.811,54,26777.561,0.32,26.4,95.75
"Hungary",77,0.0370795188068959,83538.056,104.428571428571,18.577,108.043,573.9966,54,26777.561,0.32,26.4,NA
"Hungary",78,0.0370965763199293,83599.707,74.5714285714286,18.577,108.043,580.8774,54,26777.561,0.32,26.4,101.86
"Hungary",79,0.0371107444939077,83640.4476666667,47.3333333333333,18.577,108.043,585.3455,54,26777.561,0.32,26.4,NA
"Hungary",9,NA,NA,NA,18.577,108.043,NA,54,26777.561,0.32,26.4,NA
"Israel",10,NA,5.34757142857143,10.4285714285714,11.733,402.606,0.291571428571429,47.3,33132.32,0.65,26.1,NA
"Israel",11,NA,18.3862857142857,29.5714285714286,11.733,402.606,0.776857142857143,47.3,33132.32,0.65,26.1,NA
"Israel",12,0.00149318650935706,97.51,150.857142857143,11.733,402.606,2.32414285714286,47.3,33132.32,0.65,26.1,NA
"Israel",13,0.00327282380458397,460.596571428571,623.714285714286,11.733,402.606,6.42257142857143,47.3,33132.32,0.65,26.1,NA
"Israel",14,0.00604521085301364,939.612857142857,550.142857142857,11.733,402.606,13.0324285714286,47.3,33132.32,0.65,26.1,NA
"Israel",15,0.00926788479751273,1279.13114285714,396.142857142857,11.733,402.606,19.1784285714286,47.3,33132.32,0.65,26.1,NA
"Israel",16,0.0121012876295162,1563.02842857143,293.285714285714,11.733,402.606,28.0217142857143,47.3,33132.32,0.65,26.1,NA
"Israel",17,0.0132705059095835,1758.22957142857,182.571428571429,11.733,402.606,38.072,47.3,33132.32,0.65,26.1,NA
"Israel",18,0.0144235875017798,1851.118,72.7142857142857,11.733,402.606,45.8911428571429,47.3,33132.32,0.65,26.1,NA
"Israel",19,0.0153672852819118,1890.06914285714,38.4285714285714,11.733,402.606,52.5748571428571,47.3,33132.32,0.65,26.1,NA
"Israel",20,0.0164651513218122,1910.51842857143,20.2857142857143,11.733,402.606,57.9957142857143,47.3,33132.32,0.65,26.1,NA
"Israel",21,0.0169297498874428,1924.43185714286,20.1428571428571,11.733,402.606,62.2817142857143,47.3,33132.32,0.65,26.1,NA
"Israel",22,0.0169224690789998,1966.30457142857,81,11.733,402.606,66.224,47.3,33132.32,0.65,26.1,NA
"Israel",23,0.0166961826766941,2055.31414285714,133.714285714286,11.733,402.606,75.2382857142857,47.3,33132.32,0.65,26.1,NA
"Israel",24,0.015970089018992,2196.74314285714,199.714285714286,11.733,402.606,86.7245714285714,47.3,33132.32,0.65,26.1,NA
"Israel",25,0.0148709559707927,2393.06657142857,287.285714285714,11.733,402.606,97.4167142857143,47.3,33132.32,0.65,26.1,NA
"Israel",26,0.013660102859728,2729.66357142857,541.857142857143,11.733,402.606,109.731285714286,47.3,33132.32,0.65,26.1,NA
"Israel",27,0.011585092444972,3397.92242857143,1033.28571428571,11.733,402.606,125.782285714286,47.3,33132.32,0.65,26.1,NA
"Israel",28,0.00981973868132992,4416.84042857143,1427.28571428571,11.733,402.606,146.504714285714,47.3,33132.32,0.65,26.1,NA
"Israel",29,0.00864387148576869,5711.48585714286,1682.57142857143,11.733,402.606,168.35,47.3,33132.32,0.65,26.1,NA
"Israel",30,0.00804782819742347,7101.52857142857,1741.57142857143,11.733,402.606,188.864285714286,47.3,33132.32,0.65,26.1,NA
"Israel",31,0.00794633597968894,8377.45757142857,1423.57142857143,11.733,402.606,206.062,47.3,33132.32,0.65,26.1,NA
"Israel",32,0.00796473991677346,9538.11814285714,1476.57142857143,11.733,402.606,223.100428571429,47.3,33132.32,0.65,26.1,NA
"Israel",33,0.00806242870811961,10692.6881428571,1396.71428571429,11.733,402.606,240.561428571429,47.3,33132.32,0.65,26.1,NA
"Israel",34,0.00813049850698386,11822.732,1450.28571428571,11.733,402.606,259.255428571429,47.3,33132.32,0.65,26.1,NA
"Israel",35,0.00811335875458169,13151.526,1756.71428571429,11.733,402.606,280.312714285714,47.3,33132.32,0.65,26.1,NA
"Israel",36,0.00790753497438255,14992.1138571429,2719.42857142857,11.733,402.606,302.963,47.3,33132.32,0.65,26.1,NA
"Israel",37,0.00742034602464737,17754.4568571429,4052.85714285714,11.733,402.606,334.716285714286,47.3,33132.32,0.65,26.1,NA
"Israel",38,0.0069439505489704,21368.6732857143,4653.42857142857,11.733,402.606,373.311571428571,47.3,33132.32,0.65,26.1,NA
"Israel",39,0.00654964650514252,26015.936,5599.28571428571,11.733,402.606,412.842,47.3,33132.32,0.65,26.1,NA
"Israel",40,0.00648093217431833,30515.5802857143,5691.71428571429,11.733,402.606,449.344,47.3,33132.32,0.65,26.1,NA
"Israel",41,0.00678230384457473,33521.0702857143,2707.14285714286,11.733,402.606,482.492714285714,47.3,33132.32,0.65,26.1,NA
"Israel",42,0.00730093214052655,34998.2745714286,1324.57142857143,11.733,402.606,510.927571428571,47.3,33132.32,0.65,26.1,NA
"Israel",43,0.00777383682942531,35796.7224285714,811,11.733,402.606,537.519142857143,47.3,33132.32,0.65,26.1,NA
"Israel",44,0.00813987634532397,36345.8505714286,652.428571428571,11.733,402.606,562.386714285714,47.3,33132.32,0.65,26.1,NA
"Israel",45,0.0083758093121644,36860.0877142857,595.714285714286,11.733,402.606,587.251428571429,47.3,33132.32,0.65,26.1,NA
"Israel",46,0.00844853736548136,37390.6974285714,711.285714285714,11.733,402.606,614.003571428571,47.3,33132.32,0.65,26.1,NA
"Israel",47,0.00851101747400167,37982.9851428571,763.142857142857,11.733,402.606,647.896285714286,47.3,33132.32,0.65,26.1,NA
"Israel",48,0.00852038900507374,38724.261,1036.71428571429,11.733,402.606,686.416714285714,47.3,33132.32,0.65,26.1,NA
"Israel",49,0.00845741439084817,39731.5925714286,1413.71428571429,11.733,402.606,731.009857142857,47.3,33132.32,0.65,26.1,NA
"Israel",50,0.00838248119245566,41080.786,1763.57142857143,11.733,402.606,782.932142857143,47.3,33132.32,0.65,26.1,NA
"Israel",51,0.00825647742363111,43103.0414285714,3122.42857142857,11.733,402.606,843.294,47.3,33132.32,0.65,26.1,0.3375
"Israel",52,0.00806592300872237,46030.1012857143,4273,11.733,402.606,914.115857142857,47.3,33132.32,0.65,26.1,4.09285714285714
"Israel",53,0.00789701469547664,48514.934,5432,11.733,402.606,962.7645,47.3,33132.32,0.65,26.1,10.525
"Israel",54,0.00769657253704051,51885.1615714286,6826.57142857143,11.733,402.606,1013.82642857143,47.3,33132.32,0.65,26.1,16.3557142857143
"Israel",55,0.00742042052975225,58016.0154285714,8395.14285714286,11.733,402.606,1102.63671428571,47.3,33132.32,0.65,26.1,23.2328571428571
"Israel",56,0.00726463556702652,64580.0354285714,7579.28571428571,11.733,402.606,1184.00342857143,47.3,33132.32,0.65,26.1,32.16
"Israel",57,0.00738091995872752,70006.3858571429,6575.14285714286,11.733,402.606,1246.43385714286,47.3,33132.32,0.65,26.1,46.5914285714286
"Israel",58,0.00741034094685501,75474.873,6674.71428571429,11.733,402.606,1304.27714285714,47.3,33132.32,0.65,26.1,58.5042857142857
"Israel",59,0.00740038961156966,80597.8837142857,5599.14285714286,11.733,402.606,1363.48214285714,47.3,33132.32,0.65,26.1,66.89
"Israel",60,0.00741226747200932,84345.6891428571,3874.57142857143,11.733,402.606,1415.18628571429,47.3,33132.32,0.65,26.1,76.7128571428571
"Israel",61,0.00741825521059106,87229.358,3684.57142857143,11.733,402.606,1461.465,47.3,33132.32,0.65,26.1,86.94
"Israel",62,0.00738065415510716,90247.5568571429,3668.71428571429,11.733,402.606,1514.91657142857,47.3,33132.32,0.65,26.1,95.1471428571429
"Israel",63,0.00733524703805314,93035.1517142857,2977.57142857143,11.733,402.606,1581.85785714286,47.3,33132.32,0.65,26.1,102.288571428571
