,location,Weeks,CFR,TotalCasepm,NewCases,Age65Older,PopulationDensity,TotalTestpt,GDP,Vaccinationph,GHSI,WGI,continent,Obesity_rate,id,lw,vml,vml2,TTs,TTs2,GDP2,PopulationDensity2,PopulationDensity22,GHSI2,WGI2,Age65Older2,Age65Older22,Obesity_rate2,Obesity_rate22,CFR2
4214,Togo,83,0.009645247,1839.031571,103,2.839,143.366,47.84957143,1429.813,NA,32.5,-0.74,Africa,8.4,4214,4.418840608,NA,NA,0.047849571,-0.531808118,-0.86601229,0.143366,-0.075212864,-0.702375256,-0.548240956,0.0002839,-0.904731435,0.00084,-1.017728625,9.64525E-07
4215,Togo,84,0.009675047,1897.753,138,2.839,143.366,48.763,1429.813,NA,32.5,-0.74,Africa,8.4,4215,4.430816799,NA,NA,0.048763,-0.530879556,-0.86601229,0.143366,-0.075212864,-0.702375256,-0.548240956,0.0002839,-0.904731435,0.00084,-1.017728625,9.67505E-07
4216,Togo,57,0.015977509,569.4277143,59.57142857,2.839,143.366,24.45328571,1429.813,NA,32.5,-0.74,Africa,8.4,4216,4.043051268,NA,NA,0.024453286,-0.555592042,-0.86601229,0.143366,-0.075212864,-0.702375256,-0.548240956,0.0002839,-0.904731435,0.00084,-1.017728625,1.59775E-06
4217,Trinidad and Tobago,55,0.017638137,5196.991571,15.71428571,10.014,266.886,54.27442857,28763.071,NA,36.6,0.57,North America,18.6,4217,4.007333185,NA,NA,0.054274429,-0.525276812,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.76381E-06
4218,Trinidad and Tobago,56,0.017818311,5287.636714,18.57142857,10.014,266.886,56.00757143,28763.071,NA,36.6,0.57,North America,18.6,4218,4.025351691,NA,NA,0.056007571,-0.523514954,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.78183E-06
4219,Trinidad and Tobago,57,0.017879711,5349.496,10,10.014,266.886,58.22866667,28763.071,NA,36.6,0.57,North America,18.6,4219,4.043051268,NA,NA,0.058228667,-0.521257059,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.78797E-06
4220,Trinidad and Tobago,58,0.017743913,5407.680286,12.42857143,10.014,266.886,60.56142857,28763.071,NA,36.6,0.57,North America,18.6,4220,4.060443011,NA,NA,0.060561429,-0.518885647,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.77439E-06
4221,Trinidad and Tobago,59,0.017775742,5443.918143,3.571428571,10.014,266.886,62.76714286,28763.071,NA,36.6,0.57,North America,18.6,4221,4.077537444,NA,NA,0.062767143,-0.516643387,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.77757E-06
4222,Trinidad and Tobago,60,0.01801987,5466.477286,4.857142857,10.014,266.886,65.19842857,28763.071,0,36.6,0.57,North America,18.6,4222,4.094344562,0,-0.720032034,0.065198429,-0.514171819,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.80199E-06
4223,Trinidad and Tobago,61,0.018074628,5489.444857,4.428571429,10.014,266.886,67.27333333,28763.071,0.03,36.6,0.57,North America,18.6,4223,4.110873864,0.03,-0.71909417,0.067273333,-0.512062537,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.80746E-06
4224,Trinidad and Tobago,62,0.018016869,5512.718571,4.285714286,10.014,266.886,69.41071429,28763.071,0.07,36.6,0.57,North America,18.6,4224,4.127134385,0.07,-0.717843686,0.069410714,-0.509889743,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.80169E-06
4225,Trinidad and Tobago,63,0.018037455,5529.051,3.714285714,10.014,266.886,71.30042857,28763.071,NA,36.6,0.57,North America,18.6,4225,4.143134726,NA,NA,0.071300429,-0.507968719,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.80375E-06
4226,Trinidad and Tobago,64,0.017979104,5564.063714,8.428571429,10.014,266.886,73.47428571,28763.071,NA,36.6,0.57,North America,18.6,4226,4.158883083,NA,NA,0.073474286,-0.505758845,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.79791E-06
4227,Trinidad and Tobago,65,0.01785076,5621.227286,16,10.014,266.886,75.911,28763.071,NA,36.6,0.57,North America,18.6,4227,4.17438727,NA,NA,0.075911,-0.503281758,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.78508E-06
4228,Trinidad and Tobago,66,0.017798904,5712.076571,21.14285714,10.014,266.886,77.83028571,28763.071,NA,36.6,0.57,North America,18.6,4228,4.189654742,NA,NA,0.077830286,-0.501330673,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.77989E-06
4229,Trinidad and Tobago,54,0.017688831,5130.232571,8.571428571,10.014,266.886,52.486,28763.071,NA,36.6,0.57,North America,18.6,4229,3.988984047,NA,NA,0.052486,-0.527094872,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.76888E-06
4230,Trinidad and Tobago,68,0.017292351,6056.793857,57.42857143,10.014,266.886,83.73742857,28763.071,0.94,36.6,0.57,North America,18.6,4230,4.219507705,0.94,-0.690645652,0.083737429,-0.495325658,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.72924E-06
4231,Trinidad and Tobago,69,0.017081068,6443.363,100.7142857,10.014,266.886,87.00414286,28763.071,1.334285714,36.6,0.57,North America,18.6,4231,4.234106505,1.334285714,-0.678319449,0.087004143,-0.49200482,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.70811E-06
4232,Trinidad and Tobago,70,0.016267924,7038.987714,159.2857143,10.014,266.886,90.8675,28763.071,2.657142857,36.6,0.57,North America,18.6,4232,4.248495242,2.657142857,-0.636964146,0.0908675,-0.488077453,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.62679E-06
4233,Trinidad and Tobago,71,0.015552623,8256.777429,271.1428571,10.014,266.886,96.58014286,28763.071,3.442857143,36.6,0.57,North America,18.6,4233,4.262679877,3.442857143,-0.612401061,0.096580143,-0.482270161,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.55526E-06
4234,Trinidad and Tobago,72,0.016067056,9767.224571,345.4285714,10.014,266.886,103.3741667,28763.071,4.37,36.6,0.57,North America,18.6,4234,4.276666119,4.37,-0.58341662,0.103374167,-0.475363572,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.60671E-06
4235,Trinidad and Tobago,73,0.017973602,11956.18357,487.5714286,10.014,266.886,111.6312857,28763.071,4.454285714,36.6,0.57,North America,18.6,4235,4.290459441,4.454285714,-0.580781671,0.111631286,-0.466969646,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.79736E-06
4236,Trinidad and Tobago,74,0.019212008,14596.12314,537.1428571,10.014,266.886,121.091,28763.071,5.051428571,36.6,0.57,North America,18.6,4236,4.304065093,5.051428571,-0.562113727,0.121091,-0.457353199,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.9212E-06
4237,Trinidad and Tobago,75,0.020700252,17096.01143,469.2857143,10.014,266.886,131.9154286,28763.071,6.952857143,36.6,0.57,North America,18.6,4237,4.317488114,6.952857143,-0.502671061,0.131915429,-0.446349428,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.07003E-06
4238,Trinidad and Tobago,76,0.022008522,19151.86114,362,10.014,266.886,143.7312857,28763.071,9.175714286,36.6,0.57,North America,18.6,4238,4.33073334,9.175714286,-0.43317986,0.143731286,-0.434337801,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.20085E-06
4239,Trinidad and Tobago,77,0.023270646,20732.43557,307.1428571,10.014,266.886,150.6544286,28763.071,12.79285714,36.6,0.57,North America,18.6,4239,4.343805422,12.79285714,-0.320100349,0.150654429,-0.427299953,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.32706E-06
4240,Trinidad and Tobago,78,0.024256128,22018.20943,210.4285714,10.014,266.886,156.5571429,28763.071,16.03142857,36.6,0.57,North America,18.6,4240,4.356708827,16.03142857,-0.218855778,0.156557143,-0.421299441,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.42561E-06
4241,Trinidad and Tobago,79,0.025430515,23144.63914,228.5714286,10.014,266.886,163.482,28763.071,20.34,36.6,0.57,North America,18.6,4241,4.369447852,20.34,-0.084160752,0.163482,-0.41425985,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.54305E-06
4242,Trinidad and Tobago,80,0.026673594,24030.67557,173.1428571,10.014,266.886,168.8295714,28763.071,24.25857143,36.6,0.57,North America,18.6,4242,4.382026635,24.25857143,0.038342052,0.168829571,-0.408823678,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.66736E-06
4243,Trinidad and Tobago,81,0.027127928,24935.188,169.5714286,10.014,266.886,174.5851429,28763.071,26.35,36.6,0.57,North America,18.6,4243,4.394449155,26.35,0.103724519,0.174585143,-0.402972746,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.71279E-06
4244,Trinidad and Tobago,82,0.027527776,25894.31229,208,10.014,266.886,180.1671667,28763.071,30.61714286,36.6,0.57,North America,18.6,4244,4.406719247,30.61714286,0.237124401,0.180167167,-0.397298237,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.75278E-06
4245,Trinidad and Tobago,83,0.027688838,26915.80629,194.7142857,10.014,266.886,187.045,28763.071,37.80714286,36.6,0.57,North America,18.6,4245,4.418840608,37.80714286,0.461898959,0.187045,-0.39030645,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.76888E-06
4246,Trinidad and Tobago,84,0.027660313,27641.4785,282,10.014,266.886,191.9165,28763.071,41.355,36.6,0.57,North America,18.6,4246,4.430816799,41.355,0.572812453,0.1919165,-0.385354237,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,2.76603E-06
4247,Trinidad and Tobago,67,0.017699966,5853.863,29.14285714,10.014,266.886,80.53671429,28763.071,0.34,36.6,0.57,North America,18.6,4247,4.204692619,0.34,-0.709402917,0.080536714,-0.498579403,0.563251724,0.266886,0.107856017,-0.42093091,0.75154226,0.0010014,0.215978977,0.00186,0.094852067,1.77E-06
4248,Tunisia,54,0.033478459,12330.08557,1873.428571,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4248,3.988984047,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.34785E-06
4249,Tunisia,56,0.03156703,15447.91457,2855.571429,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4249,4.025351691,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.1567E-06
4250,Tunisia,57,0.03167374,16824.93071,1923.857143,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4250,4.043051268,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.16737E-06
4251,Tunisia,58,0.032472942,17774.23186,1371.142857,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4251,4.060443011,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.24729E-06
4252,Tunisia,55,0.03250737,13760.879,2663,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4252,4.007333185,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.25074E-06
4253,Tunisia,60,0.033864443,18931.53429,791,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4253,4.094344562,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.38644E-06
4254,Tunisia,61,0.0341195,19378.67357,754.7142857,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4254,4.110873864,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.41195E-06
4255,Tunisia,62,0.034322504,19780.014,620.7142857,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4255,4.127134385,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.43225E-06
4256,Tunisia,59,0.033360094,18431.19757,932.7142857,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4256,4.077537444,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.33601E-06
4257,Tunisia,64,0.034709163,20498.87957,565.4285714,8.001,74.228,NA,10849.297,0.0125,33.7,0.21,Africa,26.9,4257,4.158883083,0.0125,-0.719641257,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.47092E-06
4258,Tunisia,65,0.034843471,20834.053,586,8.001,74.228,NA,10849.297,0.156,33.7,0.21,Africa,26.9,4258,4.17438727,0.156,-0.715155145,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.48435E-06
4259,Tunisia,66,0.034811718,21294.68229,1038.714286,8.001,74.228,93.905,10849.297,0.383333333,33.7,0.21,Africa,26.9,4259,4.189654742,0.383333333,-0.708048225,0.093905,-0.484989627,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.48117E-06
4260,Tunisia,67,0.0344248,22136.393,1645.571429,8.001,74.228,95.93314286,10849.297,0.822857143,33.7,0.21,Africa,26.9,4260,4.204692619,0.822857143,-0.694307784,0.095933143,-0.482927881,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.44248E-06
4261,Tunisia,68,0.034193037,23143.17014,1792.714286,8.001,74.228,99.60883333,10849.297,1.382857143,33.7,0.21,Africa,26.9,4261,4.219507705,1.382857143,-0.676801004,0.099608833,-0.47919129,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.4193E-06
4262,Tunisia,69,0.034237746,24338.173,2108.857143,8.001,74.228,104.228,10849.297,2.14,33.7,0.21,Africa,26.9,4262,4.234106505,2.14,-0.653131122,0.104228,-0.474495592,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.42377E-06
4263,Tunisia,70,0.034407068,25540.76714,1868.142857,8.001,74.228,108.5344,10849.297,2.761666667,33.7,0.21,Africa,26.9,4263,4.248495242,2.761666667,-0.633696511,0.1085344,-0.470117842,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.44071E-06
4264,Tunisia,71,0.034984612,26484.90714,1399.285714,8.001,74.228,112.1988,10849.297,3.562857143,33.7,0.21,Africa,26.9,4264,4.262679877,3.562857143,-0.608649608,0.1121988,-0.466392729,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.49846E-06
4265,Tunisia,72,0.035699654,27224.86557,1116.142857,8.001,74.228,115.1808,10849.297,4.305,33.7,0.21,Africa,26.9,4265,4.276666119,4.305,-0.585448658,0.1151808,-0.463361322,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.56997E-06
4266,Tunisia,73,0.036310994,27744.16714,978.7142857,8.001,74.228,117.6621667,10849.297,5.312,33.7,0.21,Africa,26.9,4266,4.290459441,5.312,-0.553967715,0.117662167,-0.460838843,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.6311E-06
4267,Tunisia,74,0.036522456,28469.88657,1225.142857,8.001,74.228,121.2922,10849.297,6.845714286,33.7,0.21,Africa,26.9,4267,4.304065093,6.845714286,-0.506020573,0.1212922,-0.457148666,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.65225E-06
4268,Tunisia,75,0.036631031,29274.29543,1462.428571,8.001,74.228,124.50175,10849.297,8.188571429,33.7,0.21,Africa,26.9,4268,4.317488114,8.188571429,-0.464040027,0.12450175,-0.453885939,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.6631E-06
4269,Tunisia,63,0.03454895,20150.56743,619.1428571,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4269,4.143134726,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.45489E-06
4270,Tunisia,77,0.036639834,31357.57014,2004.714286,8.001,74.228,132.5148,10849.297,11.87857143,33.7,0.21,Africa,26.9,4270,4.343805422,11.87857143,-0.348682848,0.1325148,-0.445740126,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.66398E-06
4271,Tunisia,78,0.036602254,32673.39971,2667.285714,8.001,74.228,136.8304,10849.297,13.59428571,33.7,0.21,Africa,26.9,4271,4.356708827,13.59428571,-0.295046002,0.1368304,-0.441353023,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.66023E-06
4272,Tunisia,79,0.035891139,34805.06057,4502.428571,8.001,74.228,142.15325,10849.297,15.16857143,33.7,0.21,Africa,26.9,4272,4.369447852,15.16857143,-0.245830512,0.14215325,-0.435941982,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.58911E-06
4273,Tunisia,80,0.034395625,38144.80314,6621.428571,8.001,74.228,151.0248333,10849.297,16.90714286,33.7,0.21,Africa,26.9,4273,4.382026635,16.90714286,-0.191479103,0.151024833,-0.426923411,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.43956E-06
4274,Tunisia,81,0.032800771,42641.96886,7608.285714,8.001,74.228,158.333,10849.297,18.49142857,33.7,0.21,Africa,26.9,4274,4.394449155,18.49142857,-0.141950992,0.158333,-0.41949416,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.28008E-06
4275,Tunisia,82,0.032182254,46394.98214,4545.571429,8.001,74.228,171.909,10849.297,20.005,33.7,0.21,Africa,26.9,4275,4.406719247,20.005,-0.094633558,0.171909,-0.405693228,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.21823E-06
4276,Tunisia,83,0.032773134,48368.24886,3476,8.001,74.228,180.671,10849.297,22.355,33.7,0.21,Africa,26.9,4276,4.418840608,22.355,-0.021167604,0.180671,-0.396786056,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.27731E-06
4277,Tunisia,84,0.033332,49739.7835,3463.5,8.001,74.228,NA,10849.297,NA,33.7,0.21,Africa,26.9,4277,4.430816799,NA,NA,NA,NA,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.3332E-06
4278,Tunisia,76,0.036610898,30214.95414,1738.714286,8.001,74.228,128.049,10849.297,10.05285714,33.7,0.21,Africa,26.9,4278,4.33073334,10.05285714,-0.405758525,0.128049,-0.450279917,-0.373464731,0.074228,-0.177682232,-0.620001301,0.394349926,0.0008001,-0.098444725,0.00269,1.000187337,3.66109E-06
4279,Turkey,54,0.009604901,26763.64014,12492.85714,8.153,104.914,298.2054286,25129.341,NA,52.4,-0.83,Asia,32.1,4279,3.988984047,NA,NA,0.298205429,-0.277304275,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,9.6049E-07
4280,Turkey,56,0.010094203,28375.845,6814.857143,8.153,104.914,326.5462857,25129.341,1.01,52.4,-0.83,Asia,32.1,4280,4.025351691,1.01,-0.688457304,0.326546286,-0.248493856,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.00942E-06
4281,Turkey,57,0.010343281,28891.81157,6373.285714,8.153,104.914,339.9668571,25129.341,1.627142857,52.4,-0.83,Asia,32.1,4281,4.043051268,1.627142857,-0.669164117,0.339966857,-0.234850928,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.03433E-06
4282,Turkey,58,0.010503383,29473.91914,7410,8.153,104.914,353.0424286,25129.341,2.555714286,52.4,-0.83,Asia,32.1,4282,4.060443011,2.555714286,-0.640135017,0.353042429,-0.221558716,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.05034E-06
4283,Turkey,55,0.009834191,27701.71243,9814.142857,8.153,104.914,312.7807143,25129.341,0.165,52.4,-0.83,Asia,32.1,4283,4.007333185,0.165,-0.714873786,0.312780714,-0.2624875,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,9.83419E-07
4284,Turkey,60,0.010622246,30760.85043,7453.285714,8.153,104.914,375.0985714,25129.341,5.23,52.4,-0.83,Asia,32.1,4284,4.094344562,5.23,-0.556531207,0.375098571,-0.199137138,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.06222E-06
4285,Turkey,61,0.010624549,31397.81343,8309.428571,8.153,104.914,384.7177143,25129.341,8.331428571,52.4,-0.83,Asia,32.1,4285,4.110873864,8.331428571,-0.459574012,0.384717714,-0.189358622,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.06245E-06
4286,Turkey,62,0.010553711,32173.72214,10198.85714,8.153,104.914,395.0415714,25129.341,10.51857143,52.4,-0.83,Asia,32.1,4286,4.127134385,10.51857143,-0.391199315,0.395041571,-0.178863716,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.05537E-06
4287,Turkey,63,0.010409684,33141.83143,12833,8.153,104.914,406.3182857,25129.341,11.96571429,52.4,-0.83,Asia,32.1,4287,4.143134726,11.96571429,-0.345958578,0.406318286,-0.167400165,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.04097E-06
4288,Turkey,64,0.010201608,34357.95329,16373.42857,8.153,104.914,418.4914286,25129.341,13.58285714,52.4,-0.83,Asia,32.1,4288,4.158883083,13.58285714,-0.295403283,0.418491429,-0.155025333,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.02016E-06
4289,Turkey,65,0.009935643,36054.469,24201.42857,8.153,104.914,433.665,25129.341,15.91857143,52.4,-0.83,Asia,32.1,4289,4.17438727,15.91857143,-0.22238393,0.433665,-0.13960036,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,9.93564E-07
4290,Turkey,66,0.009621186,38501.068,33996.42857,8.153,104.914,451.9324286,25129.341,18.05833333,52.4,-0.83,Asia,32.1,4290,4.189654742,18.05833333,-0.155490462,0.451932429,-0.12103027,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,9.62119E-07
4291,Turkey,67,0.009189764,41947.98086,47411.14286,8.153,104.914,472.4575714,25129.341,20.28571429,52.4,-0.83,Asia,32.1,4291,4.204692619,20.28571429,-0.085857838,0.472457571,-0.100165059,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,9.18976E-07
4292,Turkey,68,0.008753274,46363.61471,56727.28571,8.153,104.914,496.8291429,25129.341,22.32,52.4,-0.83,Asia,32.1,4292,4.219507705,22.32,-0.022261777,0.496829143,-0.075389691,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,8.75327E-07
4293,Turkey,69,0.008389525,51301.97314,59203.57143,8.153,104.914,522.8067143,25129.341,23.93142857,52.4,-0.83,Asia,32.1,4293,4.234106505,23.93142857,0.028114877,0.522806714,-0.048981714,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,8.38952E-07
4294,Turkey,70,0.008288222,55371.38071,41045.42857,8.153,104.914,547.3734286,25129.341,25.55285714,52.4,-0.83,Asia,32.1,4294,4.248495242,25.55285714,0.078804152,0.547373429,-0.024007969,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,8.28822E-07
4295,Turkey,71,0.008401742,58112.70957,27040.28571,8.153,104.914,568.9621429,25129.341,27.83285714,52.4,-0.83,Asia,32.1,4295,4.262679877,27.83285714,0.150081759,0.568962143,-0.002061565,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,8.40174E-07
4296,Turkey,59,0.010585644,30120.16971,7919.857143,8.153,104.914,364.6682857,25129.341,3.185714286,52.4,-0.83,Asia,32.1,4296,4.077537444,3.185714286,-0.620439889,0.364668286,-0.209740237,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,1.05856E-06
4297,Turkey,73,0.008769389,60805.78143,10918.14286,8.153,104.914,605.7451429,25129.341,31.06714286,52.4,-0.83,Asia,32.1,4297,4.290459441,31.06714286,0.251192349,0.605745143,0.035330869,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,8.76939E-07
4298,Turkey,74,0.008937073,61596.86186,8589.428571,8.153,104.914,623.6804286,25129.341,33.41857143,52.4,-0.83,Asia,32.1,4298,4.304065093,33.41857143,0.324702964,0.623680429,0.053563313,0.373242925,0.104914,-0.132202539,0.663659497,-0.637539039,0.0008153,-0.074702846,0.00321,1.567385337,8.93707E-07
